session,scan_idx,unit_id,readout_id,unit_x,unit_y,unit_z,brain_area,field,pt_root_id,cc_max,layer,cell_type
8,5,10401,9776,1013.77,1107.9,502.87,V1,8,864691136274522893,0.747221,L5,5P-ET
8,5,10404,9779,1227.41,935.92,502.55,V1,8,864691135646616815,0.830928,L5,5P-IT
8,5,10405,9780,1209.79,915.88,502.72,V1,8,864691136086744684,0.776209,L5,5P-ET
8,5,10406,9781,1232.08,538.35,504.24,RL,8,864691135565518167,0.664468,L5,5P-ET
8,5,10408,9783,945.95,535.7,505.67,V1,8,864691135848567902,0.853174,L5,5P-IT
8,5,10412,9787,923.45,480.82,506.01,V1,8,864691136008486060,0.725564,L5,5P-IT
8,5,10414,9789,770.58,1123.05,504.01,V1,8,864691136788218478,0.522403,L5,5P-IT
8,5,10415,9790,1281.48,300.23,505.02,RL,8,864691136050843123,0.385962,L5,5P-IT
8,5,10416,9791,813.72,636.37,505.89,V1,8,864691135396408097,0.659484,L5,5P-IT
8,5,10418,9793,797.5,357.89,507.17,LM,8,864691135919405744,0.736314,L5,5P-IT
8,5,10420,9795,862.2,1039.4,503.91,V1,8,864691135156270948,0.658763,L5,5P-ET
8,5,10424,9799,1001.06,1115.24,502.9,V1,8,864691135502980789,0.711399,L5,5P-IT
8,5,10425,9800,922.54,1119.48,503.27,V1,8,864691135684832439,0.661094,L5,5P-ET
8,5,10428,9802,1244.37,1077.73,501.85,V1,8,864691135469089362,0.648676,L5,5P-IT
8,5,10429,9803,988.28,667.8,504.89,V1,8,864691135688556000,0.538386,L5,5P-IT
8,5,10432,9806,1024.35,1023.51,503.18,V1,8,864691135616871785,0.501254,L5,5P-IT
8,5,10433,9807,837.1,996.92,504.22,V1,8,864691135395987701,0.765591,L5,5P-ET
8,5,10435,9809,1289.31,258.06,505.16,RL,8,864691136109459384,0.589342,L5,5P-IT
8,5,10440,9814,1026.29,1132.87,502.7,V1,8,864691135975292527,0.752964,L5,5P-IT
8,5,10443,9816,1091.02,870.05,503.51,V1,8,864691135566168599,0.501107,L5,5P-ET
8,5,10447,9820,1071.32,295.81,506.08,RL,8,864691135950006474,0.438935,L5,5P-IT
8,5,10448,9821,1237.87,873.89,502.76,V1,8,864691136334731699,0.511066,L5,5P-IT
8,5,10450,9822,1285.23,1013.49,501.93,V1,8,864691135749508905,0.754868,L5,5P-IT
8,5,10451,9823,1145.72,587.25,504.45,V1,8,864691135510837769,0.582465,L5,5P-IT
8,5,10458,9829,1027.94,827.22,504.0,V1,8,864691135566725655,0.585378,L5,5P-IT
8,5,10460,9831,927.69,634.94,505.33,V1,8,864691136196152908,0.58798,L5,5P-IT
8,5,10463,9834,1302.43,1110.57,501.43,V1,8,864691136109765816,0.673185,L5,5P-IT
8,5,10464,9835,1313.76,419.82,504.34,RL,8,864691135479071174,0.359568,L5,5P-IT
8,5,10465,9836,1144.51,810.9,503.5,V1,8,864691135470680658,0.784115,L5,5P-IT
8,5,10469,9840,941.18,480.99,505.93,V1,8,864691136741434460,0.599815,L5,5P-IT
8,5,10471,9842,1153.59,537.62,504.63,RL,8,864691135730941369,0.802827,L5,5P-IT
8,5,10474,9845,1100.17,1051.54,502.68,V1,8,864691135539234930,0.828542,L5,5P-ET
8,5,10475,9846,1236.02,277.45,505.34,RL,8,864691135841935843,0.309431,L5,5P-IT
8,5,10478,9849,817.68,842.67,504.98,V1,8,864691135446605140,0.771707,L5,5P-IT
8,5,10485,9856,1136.33,920.17,503.07,V1,8,864691135779049056,0.637209,L5,5P-ET
8,5,10487,9857,1099.71,196.67,506.36,AL,8,864691135463341469,0.345495,L5,5P-ET
8,5,10488,9858,1139.29,840.67,503.4,V1,8,864691136043384406,0.526747,L5,5P-IT
8,5,10489,9859,902.89,537.79,505.87,V1,8,864691136195172072,0.694509,L5,5P-IT
8,5,10492,9862,1095.63,484.9,505.14,RL,8,864691135429454384,0.726783,L5,5P-IT
8,5,10497,9867,1108.88,375.68,505.55,RL,8,864691135976518467,0.604909,L5,5P-ET
8,5,10501,9871,1150.61,619.6,504.29,V1,8,864691135214029880,0.48847,L5,5P-ET
8,5,10503,9873,884.04,276.68,507.09,AL,8,864691135995417258,0.663626,L5,5P-IT
8,5,10504,9874,1064.28,663.54,504.53,V1,8,864691135511543561,0.666158,L5,5P-ET
8,5,10507,9877,1142.93,1104.12,502.24,V1,8,864691135489236026,0.632984,L5,5P-ET
8,5,10508,9878,907.17,1151.65,503.21,V1,8,864691136274642189,0.56803,L5,5P-NP
8,5,10509,9879,1294.92,1095.59,501.53,V1,8,864691136389487632,0.686551,L5,5P-IT
8,5,10514,9884,1205.57,759.28,503.42,V1,8,864691135570270956,0.42853,L5,5P-ET
8,5,10515,9885,1150.64,1084.32,502.29,V1,8,864691136391096191,0.704649,L5,5P-IT
8,5,10517,9887,1012.01,963.75,503.5,V1,8,864691135686243767,0.842449,L5,5P-ET
8,5,10526,9896,981.7,948.56,503.71,V1,8,864691135510189321,0.747636,L5,5P-ET
8,5,10527,9897,972.43,789.43,504.44,V1,8,864691135349366743,0.513648,L5,5P-NP
8,5,10529,9899,826.42,1098.71,503.83,V1,8,864691135569843590,0.461944,L5,5P-NP
8,5,10532,9901,980.27,744.77,504.6,V1,8,864691135943625076,0.673078,L5,5P-ET
8,5,10533,9902,1103.28,944.71,503.13,V1,8,864691136927187786,0.638572,L5,5P-IT
8,5,10535,9904,941.24,938.24,503.96,V1,8,864691135431710256,0.597153,L5,5P-IT
8,5,10536,9905,882.13,159.86,507.6,AL,8,864691135684044786,0.420548,L5,5P-ET
8,5,10540,9908,1266.01,821.96,502.85,V1,8,864691135837709971,0.769193,L5,5P-ET
8,5,10543,9911,1035.87,295.48,506.25,RL,8,864691135800484194,0.281996,L5,5P-NP
8,5,10544,9912,1077.62,536.92,505.01,V1,8,864691135066031428,0.844458,L5,5P-IT
8,5,10550,9917,961.68,436.44,506.02,RL,8,864691136101017973,0.587662,L5,5P-IT
8,5,10551,9918,892.62,1032.23,503.79,V1,8,864691136990970005,0.696382,L5,5P-ET
8,5,10553,9920,995.56,257.83,506.62,RL,8,864691135952706339,0.63739,L5,5P-IT
8,5,10557,9924,923.67,441.06,506.18,RL,8,864691136109748664,0.587756,L5,5P-NP
8,5,10558,9925,1172.89,714.24,503.77,V1,8,864691135772692555,0.585871,L5,5P-NP
8,5,10562,9928,1065.54,429.95,505.53,RL,8,864691136924138468,0.553311,L5,5P-IT
8,5,10564,9930,872.7,969.92,504.16,V1,8,864691135725969215,0.777829,L5,5P-ET
8,5,10565,9931,883.38,868.13,504.54,V1,8,864691135472817970,0.701092,L5,5P-IT
8,5,10566,9932,1036.5,648.37,504.73,V1,8,864691135700262178,0.583233,L5,5P-ET
8,5,10567,9933,1319.42,308.04,504.8,RL,8,864691136419540887,0.434023,L5,5P-IT
8,5,10569,9935,913.94,366.42,506.55,RL,8,864691136923661540,0.651773,L5,5P-IT
8,5,10572,9938,1310.3,1060.94,501.6,V1,8,864691136391928703,0.766624,L5,5P-ET
9,3,1482,1368,921.45,128.1,317.7,AL,2,864691135919392176,0.422845,L4,4P
9,3,1485,1370,1037.91,131.5,317.56,AL,2,864691135939367681,0.81205,L4,4P
9,3,1486,1371,1078.44,124.37,317.46,AL,2,864691136741043548,0.715223,L4,4P
9,3,1487,1372,1124.02,124.73,317.4,AL,2,864691135916238182,0.529893,L4,4P
9,3,1489,1373,1260.77,113.4,317.13,RL,2,864691135476137896,0.547753,L4,4P
9,3,1491,1375,847.93,162.28,318.02,AL,2,864691135082506743,0.447593,L4,4P
9,3,1493,1377,949.22,155.63,317.83,AL,2,864691136088965687,0.659838,L4,4P
9,3,1496,1380,1020.07,171.08,317.83,AL,2,864691135491482215,0.472327,L4,4P
9,3,1499,1383,1068.19,164.01,317.72,AL,2,864691136391107711,0.72684,L4,4P
9,3,1501,1384,1151.76,159.7,317.58,AL,2,864691136032702395,0.265699,L4,4P
9,3,1502,1385,1237.87,150.45,317.4,RL,2,864691136310691674,0.657305,L4,4P
9,3,1503,1386,1245.51,138.1,317.31,RL,2,864691136194016214,0.588798,L4,4P
9,3,1504,1387,1275.82,160.68,317.41,RL,2,864691136106536921,0.572703,L4,4P
9,3,1510,1393,916.24,177.71,318.02,AL,2,864691135716170522,0.558747,L4,4P
9,3,1511,1394,908.6,190.06,318.11,AL,2,864691135273250321,0.578699,L4,4P
9,3,1514,1397,1007.29,208.21,318.09,AL,2,864691136194943958,0.779392,L4,4P
9,3,1516,1398,999.8,175.88,317.89,AL,2,864691136106804953,0.412472,L4,4P
9,3,1518,1400,1027.6,191.0,317.95,AL,2,864691135719618353,0.570917,L4,4P
9,3,1520,1402,1032.62,205.93,318.04,AL,2,864691135059538587,0.411864,L4,4P
9,3,1522,1404,1075.67,201.3,317.95,AL,2,864691136603626449,0.6397,L4,4P
9,3,1523,1405,1085.76,213.79,318.01,RL,2,864691135334489321,0.537104,L4,4P
9,3,1524,1406,1090.87,198.94,317.91,AL,2,864691135989076736,0.641796,L23,23P
9,3,1526,1408,1123.83,186.79,317.79,AL,2,864691135942110580,0.788909,L4,4P
9,3,1528,1410,1128.82,209.17,317.92,RL,2,864691136106586585,0.629315,L4,4P
9,3,1530,1412,1199.77,189.87,317.7,RL,2,864691135584818808,0.512102,L4,4P
9,3,1540,1421,880.63,229.56,318.4,AL,2,864691135511270352,0.691666,L4,4P
9,3,1541,1422,888.19,242.03,318.47,AL,2,864691135387035521,0.459662,L4,4P
9,3,1542,1423,1022.45,218.26,318.13,AL,2,864691136009441964,0.472888,L4,4P
9,3,1544,1425,1040.08,250.67,318.31,RL,2,864691136723396861,0.689243,L4,4P
9,3,1547,1427,1078.05,250.97,318.26,RL,2,864691135561502945,0.647399,L4,4P
9,3,1550,1429,1186.92,251.82,318.11,RL,2,864691135700506146,0.604582,L4,4P
9,3,1562,1441,920.99,279.52,318.66,AL,2,864691136021570552,0.423537,L4,4P
9,3,1563,1442,946.32,274.75,318.59,AL,2,864691135740581524,0.690836,L4,4P
9,3,1564,1443,946.27,292.13,318.7,RL,2,864691136106769113,0.758473,L4,4P
9,3,1565,1444,974.1,299.8,318.71,RL,2,864691136437582494,0.406254,L4,4P
9,3,1567,1446,1027.34,275.39,318.49,RL,2,864691135123257127,0.629182,L4,4P
9,3,1568,1447,1075.43,280.73,318.45,RL,2,864691135545087016,0.550268,L4,4P
9,3,1570,1449,1148.91,261.45,318.23,RL,2,864691135590554891,0.513907,L4,4P
9,3,1571,1450,1189.35,284.11,318.31,RL,2,864691136724820733,0.510266,L4,4P
9,3,1575,1453,1277.92,299.7,318.29,RL,2,864691134965416479,0.485238,L4,4P
9,3,1582,1460,799.35,313.32,319.04,LM,2,864691136371724936,0.772606,L4,4P
9,3,1583,1461,814.53,318.4,319.05,LM,2,864691135468377740,0.72771,L4,4P
9,3,1584,1462,860.12,313.79,318.96,RL,2,864691136272992958,0.557123,L4,4P
9,3,1588,1466,918.35,314.25,318.88,RL,2,864691135582849645,0.585418,L4,4P
9,3,1590,1468,953.78,319.49,318.87,RL,2,864691135387624065,0.475904,L4,4P
9,3,1592,1470,991.77,314.83,318.78,RL,2,864691135725255595,0.595123,L4,4P
9,3,1593,1471,994.24,337.19,318.92,RL,2,864691135374430025,0.540479,L4,4P
9,3,1594,1472,1009.47,324.9,318.82,RL,2,864691135686338231,0.820632,L4,4P
9,3,1595,1473,1029.78,305.2,318.67,RL,2,864691136617937371,0.228032,L4,4P
9,3,1597,1475,1088.0,310.62,318.62,RL,2,864691135584767864,0.608723,L4,4P
9,3,1599,1477,1075.36,303.07,318.59,RL,2,864691136389607287,0.654841,L4,4P
9,3,1602,1479,1100.6,330.58,318.73,RL,2,864691135294150412,0.723299,L4,4P
9,3,1604,1481,1176.61,311.32,318.51,RL,2,864691135716148506,0.481576,L4,4P
9,3,1605,1482,1189.23,326.31,318.58,RL,2,864691135492399455,0.754319,L4,4P
9,3,1616,1493,832.1,368.18,319.35,RL,2,864691136487336822,0.512199,L4,4P
9,3,1617,1494,852.38,360.9,319.27,RL,2,864691136090113335,0.380908,L4,4P
9,3,1619,1496,882.73,371.06,319.29,RL,2,864691135858011950,0.578931,L4,4P
9,3,1622,1499,923.28,358.97,319.16,RL,2,864691136031712955,0.512803,L4,4P
9,3,1623,1500,910.65,348.94,319.11,RL,2,864691135454945642,0.681896,L4,4P
9,3,1624,1501,951.15,351.74,319.08,RL,2,864691136195199820,0.702317,L4,4P
9,3,1626,1503,938.48,356.61,319.12,RL,2,864691135876841299,0.322232,L4,4P
9,3,1628,1505,1009.33,369.58,319.11,RL,2,864691135526065499,0.454233,L4,4P
9,3,1630,1507,1014.42,359.69,319.04,RL,2,864691135739986580,0.711724,L4,4P
9,3,1631,1508,1113.16,362.94,318.92,RL,2,864691135568706028,0.518874,L4,4P
9,3,1632,1509,1108.15,343.05,318.8,RL,2,864691135855601710,0.177117,L4,4P
9,3,1635,1512,1196.77,343.74,318.68,RL,2,864691135856903214,0.791192,L4,4P
9,3,1636,1513,1237.22,363.92,318.75,RL,2,864691135544403752,0.534788,L4,4P
9,3,1643,1519,839.63,388.1,319.46,RL,2,864691135677500995,0.490189,L4,4P
9,3,1644,1520,882.65,398.37,319.47,RL,2,864691134940013155,0.53563,L4,4P
9,3,1645,1521,892.73,410.86,319.53,RL,2,864691135492568159,0.285704,L4,4P
9,3,1646,1522,907.96,401.05,319.45,RL,2,864691134965371679,0.697126,L4,4P
9,3,1647,1523,925.69,396.22,319.39,RL,2,864691135740550292,0.358484,L4,4P
9,3,1649,1525,958.62,391.52,319.32,RL,2,864691135754508749,0.633396,L4,4P
9,3,1650,1526,991.46,416.6,319.43,RL,2,864691135322965916,0.543478,L4,4P
9,3,1651,1527,1006.67,409.27,319.36,RL,2,864691135526874971,0.396213,L4,4P
9,3,1652,1528,996.61,389.33,319.25,RL,2,864691135501545026,0.416928,L4,4P
9,3,1654,1530,1054.86,384.83,319.14,RL,2,864691135082162935,0.691636,L4,4P
9,3,1655,1531,1133.27,410.27,319.19,RL,2,864691135213594424,0.597066,L4,4P
9,3,1659,1535,1206.73,398.43,319.02,RL,2,864691135684655031,0.390279,L4,4P
9,3,1660,1536,1196.56,410.76,319.11,RL,2,864691135781747536,0.47385,L4,4P
9,3,1662,1538,1234.6,391.2,318.93,RL,2,864691134965615647,0.412696,L4,4P
9,3,1671,1546,811.61,444.97,319.86,V1,2,864691136663213790,0.81306,L4,4P
9,3,1675,1550,824.3,435.14,319.78,V1,2,864691135563704643,0.505884,L4,4P
9,3,1676,1551,887.62,425.71,319.63,RL,2,864691135208926073,0.494404,L4,4P
9,3,1680,1555,905.35,425.85,319.61,RL,2,864691135105276749,0.400934,L4,4P
9,3,1685,1560,1026.81,446.66,319.57,RL,2,864691137197943617,0.323086,L4,4P
9,3,1687,1562,1014.19,436.64,319.53,RL,2,864691136329730794,0.363646,L4,4P
9,3,1689,1564,1057.26,424.56,319.39,RL,2,864691135856692014,0.471343,L4,4P
9,3,1690,1565,1072.38,449.5,319.53,RL,2,864691135756018893,0.444217,L4,4P
9,3,1692,1567,1153.44,437.73,319.34,RL,2,864691136595504802,0.56012,L4,4P
9,3,1693,1568,1148.43,417.83,319.22,RL,2,864691136419442071,0.551428,L4,4P
9,3,1695,1570,1193.92,445.49,319.33,RL,2,864691136102319221,0.457105,L4,4P
9,3,1696,1571,1183.88,418.11,319.17,RL,2,864691135509647369,0.382969,L4,4P
9,3,1698,1573,1249.65,438.49,319.21,RL,2,864691135133593248,0.239382,L4,4P
9,3,1699,1574,1267.41,423.73,319.09,RL,2,864691135876098131,0.874901,L4,4P
9,3,1700,1575,1302.83,433.94,319.11,RL,2,864691135490994535,0.345968,L4,4P
9,3,1706,1580,803.94,467.25,320.01,V1,2,864691136065226904,0.415495,L4,4P
9,3,1708,1582,793.75,489.51,320.17,V1,2,864691136591548278,0.682331,L4,4P
9,3,1715,1589,912.82,465.63,319.85,V1,2,864691135864996222,0.641015,L4,4P
9,3,1716,1590,945.7,475.81,319.87,V1,2,864691135585954684,0.509035,L4,4P
9,3,1717,1591,948.19,490.73,319.96,V1,2,864691135135411993,0.10197,L4,4P
9,3,1719,1593,996.35,473.73,319.79,RL,2,864691135699944226,0.660928,L4,4P
9,3,1720,1594,1044.39,493.97,319.85,V1,2,864691135212696192,0.575983,L4,4P
9,3,1724,1598,1064.7,476.75,319.71,RL,2,864691136595512226,0.322693,L4,4P
9,3,1726,1600,1120.37,487.12,319.7,RL,2,864691135394734325,0.455856,L4,4P
9,3,1729,1603,1206.52,465.45,319.44,RL,2,864691136143422516,0.476816,L4,4P
9,3,1731,1605,1234.32,483.05,319.51,RL,2,864691135355994319,0.267494,L4,4P
9,3,1739,1613,844.29,522.18,320.3,V1,2,864691135945484324,0.448491,L4,4P
9,3,1741,1615,884.79,524.98,320.27,V1,2,864691135501563458,0.617044,L4,4P
9,3,1745,1618,958.28,503.22,320.03,V1,2,864691136311347034,0.699503,L4,4P
9,3,1747,1620,958.2,528.04,320.18,V1,2,864691135577489157,0.404425,L4,4P
9,3,1748,1621,988.6,523.31,320.11,V1,2,864691135749567017,0.581471,L4,4P
9,3,1753,1626,1051.9,523.81,320.03,V1,2,864691135989339648,0.714258,L4,4P
9,3,1757,1630,1148.14,512.16,319.82,RL,2,864691135491254759,0.280023,L4,4P
9,3,1758,1631,1181.04,517.38,319.81,RL,2,864691136033075387,0.357591,L4,4P
9,3,1760,1633,1196.23,517.5,319.79,RL,2,864691136238388796,0.129269,L4,4P
9,3,1763,1636,1224.11,510.27,319.7,RL,2,864691136952771551,0.371578,L4,4P
9,3,1769,1641,841.69,544.5,320.45,V1,2,864691135416826298,0.452391,L4,4P
9,3,1774,1646,932.84,542.73,320.31,V1,2,864691136226968145,0.735069,L4,4P
9,3,1775,1647,899.89,554.89,320.43,V1,2,864691135292437942,0.722657,L4,4P
9,3,1776,1648,920.1,567.46,320.49,V1,2,864691136136332171,0.582591,L4,4P
9,3,1777,1649,920.19,540.15,320.31,V1,2,864691135447474516,0.563085,L4,4P
9,3,1778,1650,963.17,560.35,320.38,V1,2,864691136522624913,0.501726,L4,4P
9,3,1781,1653,998.6,565.59,320.37,V1,2,864691135926461198,0.25989,L4,4P
9,3,1783,1655,1044.22,551.06,320.21,V1,2,864691135502991797,0.633059,L4,4P
9,3,1784,1656,1061.95,548.71,320.17,V1,2,864691136056351960,0.542647,L4,4P
9,3,1789,1660,1115.06,566.51,320.21,V1,2,864691136274709005,0.389255,L4,4P
9,3,1790,1661,1153.07,556.88,320.09,V1,2,864691135367671545,0.597104,L4,4P
9,3,1791,1662,1140.39,564.22,320.16,V1,2,864691135937506820,0.636118,L4,4P
9,3,1793,1664,1160.69,549.49,320.04,RL,2,864691136617115611,0.237034,L4,4P
9,3,1795,1666,1198.61,567.16,320.1,RL,2,864691135717407514,0.446382,L4,4P
9,3,1797,1668,1231.51,572.39,320.08,RL,2,864691135383687659,0.656218,L4,4P
9,3,1808,1679,833.93,596.57,320.79,V1,2,864691135582798189,0.592703,L4,4P
9,3,1809,1680,836.49,586.66,320.72,V1,2,864691135740684948,0.525734,L4,4P
9,3,1812,1682,879.48,604.37,320.78,V1,2,864691135755538386,0.477287,L4,4P
9,3,1813,1683,854.18,596.73,320.76,V1,2,864691135359654488,0.659348,L4,4P
9,3,1814,1684,897.26,587.14,320.64,V1,2,864691135685458162,0.566889,L4,4P
9,3,1815,1685,909.82,617.02,320.81,V1,2,864691136009500334,0.510021,L4,4P
9,3,1818,1688,1008.62,600.42,320.57,V1,2,864691136419311511,0.660034,L4,4P
9,3,1819,1689,1028.9,593.13,320.5,V1,2,864691135586039164,0.640258,L4,4P
9,3,1820,1690,1051.74,575.94,320.36,V1,2,864691134947936508,0.392716,L4,4P
9,3,1822,1692,1092.18,596.11,320.43,V1,2,864691135726077611,0.466344,L4,4P
9,3,1828,1698,1203.54,611.88,320.37,V1,2,864691135569902316,0.557973,L4,4P
9,3,1836,1706,803.43,636.04,321.08,V1,2,864691135454061674,0.435721,L4,4P
9,3,1839,1709,881.89,644.11,321.03,V1,2,864691136966719950,0.626824,L4,4P
9,3,1841,1711,864.2,631.56,320.97,V1,2,864691135208703865,0.50253,L4,4P
9,3,1842,1712,914.8,644.37,320.98,V1,2,864691135742189163,0.589975,L4,4P
9,3,1845,1715,1003.43,640.1,320.83,V1,2,864691135405033966,0.637033,L4,4P
9,3,1846,1716,993.31,637.54,320.83,V1,2,864691134990705786,0.544297,L5,5P-ET
9,3,1847,1717,983.18,639.94,320.86,V1,2,864691136596076962,0.581872,L4,4P
9,3,1848,1718,1031.26,647.76,320.84,V1,2,864691135937904900,0.822301,L4,4P
9,3,1852,1722,1122.44,636.07,320.64,V1,2,864691135738900356,0.474302,L4,4P
9,3,1853,1723,1125.03,618.71,320.53,V1,2,864691136674363783,0.379922,L4,4P
9,3,1856,1726,1236.39,632.0,320.46,V1,2,864691135447592532,0.343241,L4,4P
9,3,1858,1727,1243.94,646.95,320.54,V1,2,864691136057339864,0.288846,L4,4P
9,3,1864,1732,808.38,670.83,321.3,V1,2,864691135772519675,0.655526,L4,4P
9,3,1865,1733,841.26,683.5,321.33,V1,2,864691135294165772,0.653478,L4,4P
9,3,1866,1734,818.5,673.4,321.3,V1,2,864691136124621606,0.603385,L4,4P
9,3,1868,1736,876.77,661.44,321.14,V1,2,864691136109164984,0.415131,L4,4P
9,3,1869,1737,912.19,669.17,321.14,V1,2,864691135156344676,0.506411,L4,4P
9,3,1871,1739,907.05,693.95,321.31,V1,2,864691135118443229,0.703193,L4,4P
9,3,1872,1740,945.05,689.28,321.22,V1,2,864691135701405819,0.334304,L4,4P
9,3,1873,1741,932.47,661.88,321.07,V1,2,864691135303890343,0.629489,L4,4P
9,3,1876,1744,1010.99,652.57,320.9,V1,2,864691136024608057,0.586715,L4,4P
9,3,1880,1748,1046.35,680.15,321.03,V1,2,864691135874931342,0.688537,L4,4P
9,3,1881,1749,1038.8,665.2,320.94,V1,2,864691135753626061,0.340231,L4,4P
9,3,1884,1752,1124.88,668.36,320.84,V1,2,864691135454575722,0.646154,L4,4P
9,3,1885,1753,1117.26,675.74,320.9,V1,2,864691135740928875,0.707517,L4,4P
9,3,1886,1754,1112.15,690.6,321.0,V1,2,864691135937997316,0.529192,L4,4P
9,3,1892,1760,1243.8,691.63,320.82,V1,2,864691136274661389,0.636526,L4,4P
9,3,1894,1761,1266.6,689.33,320.78,V1,2,864691135586081148,0.575718,L4,4P
9,3,1898,1765,800.62,725.38,321.65,V1,2,864691135257379759,0.82951,L4,4P
9,3,1900,1767,838.65,708.31,321.49,V1,2,864691136238293820,0.653889,L4,4P
9,3,1901,1768,876.57,728.46,321.57,V1,2,864691135472939058,0.44106,L4,4P
9,3,1902,1769,912.1,701.44,321.35,V1,2,864691135740761195,0.427879,L4,4P
9,3,1903,1770,965.23,714.27,321.35,V1,2,864691135883866992,0.712426,L4,4P
9,3,1905,1772,993.03,729.38,321.41,V1,2,864691135572481005,0.490849,L4,4P
9,3,1907,1774,1038.68,704.91,321.19,V1,2,864691135926447886,0.518857,L4,4P
9,3,1908,1775,1023.44,719.69,321.31,V1,2,864691135776904365,0.252229,L4,4P
9,3,1910,1777,1058.87,724.93,321.29,V1,2,864691135307522118,0.45126,L4,4P
9,3,1913,1780,1109.56,707.95,321.11,V1,2,864691135810302668,0.559388,L4,4P
9,3,1917,1784,1152.54,728.15,321.18,V1,2,864691135611512583,0.864335,L4,4P
9,3,1921,1788,1210.81,716.2,321.02,V1,2,864691135684746738,0.467046,L4,4P
9,3,1923,1790,1248.77,723.94,321.02,V1,2,864691135416652474,0.555874,L4,4P
9,3,1929,1795,828.36,760.35,321.84,V1,2,864691135740183915,0.185699,L4,4P
9,3,1932,1798,876.48,755.77,321.74,V1,2,864691135515212484,0.487752,L4,4P
9,3,1935,1801,924.59,753.66,321.66,V1,2,864691136333821619,0.710237,L4,4P
9,3,1936,1802,906.9,743.59,321.62,V1,2,864691135100970016,0.655706,L4,4P
9,3,1937,1803,894.21,753.42,321.7,V1,2,864691135491703015,0.649846,L4,4P
9,3,1938,1804,942.36,741.39,321.56,V1,2,864691136109807544,0.794371,L4,4P
9,3,1941,1807,1043.57,759.56,321.53,V1,2,864691135404707822,0.454667,L4,4P
9,3,1942,1808,1028.35,769.37,321.62,V1,2,864691136952795615,0.851343,L4,4P
9,3,1944,1810,1079.01,762.32,321.5,V1,2,864691135750649129,0.432093,L4,4P
9,3,1945,1811,1058.74,767.13,321.56,V1,2,864691135338189798,0.524897,L4,4P
9,3,1948,1814,1122.09,750.25,321.36,V1,2,864691135583172717,0.706309,L4,4P
9,3,1951,1816,1124.59,762.68,321.44,V1,2,864691135568888710,0.505162,L4,4P
9,3,1952,1817,1187.93,745.8,321.24,V1,2,864691135763795510,0.575897,L4,4P
9,3,1960,1825,833.28,807.55,322.13,V1,2,864691135100926240,0.71747,L4,4P
9,3,1963,1828,909.29,790.78,321.92,V1,2,864691135585971324,0.720191,L4,4P
9,3,1964,1829,901.72,783.27,321.88,V1,2,864691136311737661,0.706572,L4,4P
9,3,1970,1834,1043.44,804.24,321.82,V1,2,864691135119872477,0.521281,L4,4P
9,3,1972,1836,1076.36,802.02,321.76,V1,2,864691135656035778,0.492152,L4,4P
9,3,1975,1839,1127.0,802.42,321.69,V1,2,864691136330388202,0.256925,L4,4P
9,3,1976,1840,1119.43,792.43,321.64,V1,2,864691136445062787,0.407574,L4,4P
9,3,1977,1841,1114.29,817.21,321.8,V1,2,864691135741875348,0.694848,L4,4P
9,3,1978,1842,1149.8,795.15,321.61,V1,2,864691135308070726,0.403998,L4,4P
9,3,1984,1847,1243.48,795.88,321.48,V1,2,864691135646883823,0.451907,L4,4P
9,3,1990,1852,792.73,822.13,322.28,V1,2,864691135686892256,0.714884,L4,4P
9,3,1991,1853,820.54,834.76,322.32,V1,2,864691135511498704,0.698378,L4,4P
9,3,1994,1856,916.71,847.93,322.27,V1,2,864691135659675522,0.564712,L4,4P
9,3,1998,1860,1005.35,841.18,322.1,V1,2,864691135512360656,0.727893,L4,4P
9,3,1999,1861,1040.82,831.53,321.99,V1,2,864691135472929842,0.578704,L4,4P
9,3,2000,1862,1025.6,841.34,322.08,V1,2,864691136914246129,0.626022,L4,4P
9,3,2001,1863,1053.47,836.59,322.01,V1,2,864691135258563503,0.68785,L4,4P
9,3,2002,1864,1071.13,856.59,322.11,V1,2,864691136239902780,0.71992,L4,4P
9,3,2003,1865,1068.68,829.26,321.94,V1,2,864691135539657586,0.651526,L4,4P
9,3,2004,1866,1116.72,849.5,322.0,V1,2,864691136106614233,0.668442,L4,4P
9,3,2006,1868,1147.13,842.29,321.91,V1,2,864691135915167846,0.78294,L4,4P
9,3,2007,1869,1202.87,830.32,321.76,V1,2,864691135940907521,0.875597,L4,4P
9,3,2020,1880,833.05,882.02,322.6,V1,2,864691135464862533,0.61619,L4,4P
9,3,2021,1881,833.1,867.13,322.51,V1,2,864691135645402607,0.19874,L4,4P
9,3,2022,1882,868.51,877.34,322.52,V1,2,864691135345244063,0.733659,L4,4P
9,3,2023,1883,878.62,884.86,322.56,V1,2,864691135992431809,0.483244,L4,4P
9,3,2025,1885,957.09,890.44,322.48,V1,2,864691136423709487,0.143835,L4,4P
9,3,2026,1886,947.01,872.99,322.39,V1,2,864691136423565359,0.581293,L4,4P
9,3,2028,1888,990.09,860.92,322.25,V1,2,864691135970926693,0.519247,L4,4P
9,3,2031,1891,1053.38,863.89,322.18,V1,2,864691136524297617,0.803257,L4,4P
9,3,2032,1892,1033.07,883.59,322.33,V1,2,864691136927801674,0.75391,L4,4P
9,3,2033,1893,1073.54,893.84,322.34,V1,2,864691134919403530,0.539215,L4,4P
