session,scan_idx,unit_id,readout_id,rf_x,rf_y,rf_sigma_x,rf_sigma_y,rf_theta,SSI
9,3,5460,5047,-0.1294047328,-0.0245665562,12.8704425686,11.7110516038,-2.4527319837,7.5860454682
9,3,5461,5048,-0.0201290357,0.1889475369,9.5814227027,8.8693516107,-0.7222464842,7.2129799328
9,3,5463,5050,0.2045369128,0.2026468414,27.0758373846,22.7994599845,2.5266442808,6.5382407541
9,3,5464,5051,-0.0652709992,0.0757931898,10.6921265776,8.7684449109,-2.5598574102,7.0075276412
9,3,5469,5055,-0.1358503583,0.0207912482,11.148889023,12.8968155369,-3.1415926536,6.9982368702
9,3,5470,5056,-0.1443022931,-0.2824432529,20.8988531572,13.7356518519,3.1415926536,6.5927536247
9,3,5474,5060,-0.0325062974,-0.1612305632,9.933794148,8.9301257047,2.0821550914,7.4423112053
9,3,5476,5062,-0.1217277221,0.1645063973,12.6938414318,14.3824656664,3.1415926536,7.0847713103
9,3,5477,5063,-0.0234262986,-0.3139112104,20.6507794505,18.7596693318,3.1415926536,6.7235836136
9,3,5482,5068,-0.2204743371,-0.1977007307,11.2728659945,13.6811943011,-3.1415926536,6.9652132036
9,3,5484,5070,0.2252292207,0.2525800486,28.5133425465,20.6551138642,0.1667078156,6.5474567886
9,3,5489,5075,0.0883513956,0.2776915837,12.7039749313,12.1690679161,-3.1415926536,6.9521490234
9,3,5490,5076,-0.0805604808,-0.0824786469,12.3938260702,17.246995138,3.1415926536,6.9806826253
9,3,5493,5079,0.135581434,0.3134974926,18.3295453172,13.0087678213,-3.1415926536,6.3805347418
9,3,5494,5080,-0.3162611352,-0.3046384327,17.3750560865,13.7498862783,-3.1415926536,6.748825551
9,3,5496,5081,0.0159812406,0.010638362,14.6010736222,10.2738076737,0.2055717526,7.5688086191
9,3,5497,5082,-0.1885276659,-0.1450237311,10.2341405987,10.7932076236,-0.6639057585,6.8059732944
9,3,5500,5085,-0.0957620067,8.87894e-05,16.5567244771,20.2037532002,3.1415926536,7.0335184952
9,3,5506,5090,0.0344132851,0.0656913028,15.1820197545,13.4571542408,3.1415926536,7.7369680464
9,3,5512,5095,0.1836102315,0.1905173846,14.9386952939,15.4814999805,3.1415926536,7.057193901
9,3,5513,5096,-0.1897696692,0.2134948452,18.6479938437,13.3533924819,3.1415926536,7.6848092944
9,3,5517,5100,-0.143974,-0.1735637433,9.4671627151,8.6347406402,0.1004251931,8.8326222552
9,3,5518,5101,0.0791400142,-0.0287429558,21.254081329,18.4112681672,-2.8565203123,6.5163981351
9,3,5521,5104,-0.1588834325,-0.1473108027,9.839768458,9.8045770706,-3.1415926536,7.0981581485
9,3,5523,5106,0.2602110903,0.0260132967,16.1625273904,13.6113616571,-2.852468911,6.2059402434
9,3,5524,5107,-0.0408272866,0.1019664754,26.9426670969,18.7522435705,3.1415926536,6.8191416714
9,3,5527,5110,-0.1358577278,-0.3256513608,25.732246783,18.6071423144,3.1415926536,6.3861669043
9,3,5528,5111,0.1509063406,0.0286469933,15.1637354411,20.8070913672,-2.3072193139,6.7243124412
9,3,5530,5113,0.182381954,-0.1479647855,10.5347882341,11.2149206063,-3.1415926536,6.5865950989
9,3,5531,5114,-0.0833285356,0.0921699341,14.6270761641,15.4739153797,-3.1415926536,6.2784713696
9,3,5533,5116,-0.1773386934,0.1451738268,11.2222270637,8.877687036,1.5991715922,6.8992386868
9,3,5535,5118,0.0763735138,0.1459320557,29.2472255576,18.584221994,2.7715595129,6.6669479497
9,3,5537,5120,0.0868828868,-0.0350717202,9.8092486012,9.637479305,-3.1415926536,6.6408425228
9,3,5538,5121,-0.1722942042,-0.1115849428,16.7096796536,9.4065429164,0.3765010123,6.4129518722
9,3,5539,5122,-0.0929551488,0.0277710559,15.6399310599,9.6003247183,-0.1143414558,6.8641361581
9,3,5540,5123,-0.1063980909,-0.1530065855,15.9317156311,25.2536829243,3.1415926536,6.4170089225
9,3,5541,5124,-0.0505918397,0.2562988602,51.3505052162,17.6910548887,-3.1194680465,6.3517505116
9,3,5542,5125,-0.1435876143,-0.0889844281,8.9349909888,10.4010091577,-0.026783636,7.1367871565
9,3,5545,5128,-0.2697360274,0.2383775835,16.5314009792,15.655773302,3.1415926536,6.6000638257
9,3,5546,5129,0.046487735,0.4395002596,32.6640900373,22.3317120475,3.0115519097,6.3368768196
9,3,5547,5130,0.1927626218,-0.0695434617,23.4716303048,17.7193570991,-3.1415926536,6.5463506302
9,3,5548,5131,0.0477788201,0.0114062833,9.6003371716,9.7625491637,-1.5534643646,7.9549035167
9,3,5549,5132,-0.2689480978,-0.0941815133,13.0331411849,12.2434675136,3.1415926536,6.6560283033
9,3,5551,5134,-0.134645739,-0.062471865,11.8798500512,9.7633601992,0.082426306,8.1674773681
9,3,5552,5135,-0.2500225266,0.0630333002,14.1106767878,8.7083853845,0.2076155607,7.2111787155
9,3,5553,5136,0.1327117924,0.0897755876,23.5205249457,19.4142389016,3.1415926536,6.7100239099
9,3,5556,5139,-0.2329716909,-0.0911658273,10.0843319071,9.1694530534,3.1415926536,7.0988605318
9,3,5559,5141,0.0850994045,-0.4482417657,18.2988315421,36.7326062439,1.531863943,6.4653259135
9,3,5560,5142,0.0638707407,0.1433300325,45.9820482624,22.4508139912,-3.1415926536,6.3929936739
9,3,5561,5143,0.0517465363,0.0317416698,27.350535064,16.4870902768,-0.8101643595,7.5134197081
9,3,5562,5144,-0.2505105927,0.1874624277,23.9333045151,14.2956773222,-3.1415926536,6.7173682932
9,3,5563,5145,0.0739486512,-0.0295250851,12.3445314003,8.437943663,-2.8725683345,6.7433768029
9,3,5566,5148,-0.2621444801,-0.012976105,39.9171346017,24.8041207475,3.1415926536,6.3978164429
9,3,5573,5154,-0.3225217919,-0.0138828897,19.8636632035,24.3727444252,3.1415926536,6.5475616406
9,3,5575,5156,0.0402541768,0.1100911267,16.1381841655,15.3918206579,3.1415926536,7.6110281859
9,3,5580,5161,0.0883905155,-0.0955035079,21.614637204,10.411951001,0.3358317154,6.4943693041
9,3,5581,5162,-0.0159526599,-0.0453793516,8.8725069475,9.7885195961,3.0789559419,6.7014339496
9,3,5585,5165,-0.2184381116,-0.1158521113,14.4610357932,13.0437287368,-3.1415926536,7.2397180364
9,3,5586,5166,-0.108627318,0.0228019417,11.3208628596,12.2912523964,-3.1415926536,6.9196182506
9,3,5588,5168,-0.1597437211,-0.2726498197,19.9245952742,13.7716928301,-3.1415926536,6.9146425237
9,3,5594,5173,-0.0478292521,-0.0016912641,17.9888218812,11.4501285322,-3.1415926536,6.4108008941
9,3,5596,5175,-0.1565906178,-0.3761616094,15.7314549086,18.0905021156,-3.1415926536,6.8621715913
9,3,5597,5176,-0.1465057275,0.0010968489,10.1257274612,9.8485212469,0.7405649873,8.4567067054
9,3,5600,5179,0.0763666638,0.2914064957,11.823691548,15.352751308,-2.8603245063,6.8252708927
9,3,5603,5182,-0.1928178013,-0.1644637793,14.0233240659,10.8038119763,-1.6748412504,7.5095817717
9,3,5604,5183,-0.3508335859,0.0324867028,20.4707166147,25.2193314756,-0.543179173,6.5503727275
9,3,5606,5185,-0.0401316807,0.0322456859,14.0269612292,10.4910418986,0.4295979949,6.4211595876
9,3,5611,5190,0.2451850377,0.0900842083,14.1174033796,12.8606680764,-0.2550851036,6.3387771304
9,3,5612,5191,-0.0349114717,-0.3378811163,57.8608253897,14.7196885526,1.8471682498,6.3496306414
9,3,5613,5192,-0.0874482946,0.0276856269,15.5145177589,14.3386075385,-0.3745975524,6.9368734936
9,3,5614,5193,0.048836626,0.1296637998,16.2576141655,11.9826365255,3.1415926536,6.5430521982
9,3,5616,5195,-0.2277469268,0.2026474603,13.516505962,18.5250560757,3.0359773505,6.4981021413
9,3,5617,5196,0.1136096638,-0.1319835217,17.8440934889,27.834253183,0.6727078873,6.9136731904
9,3,5618,5197,0.3542254739,0.1716744102,13.7981376621,18.4600689153,3.1415926536,6.4975388173
9,3,5620,5199,-0.1938537783,-0.1227304642,9.3063190645,9.7201845979,-3.1415926536,7.0052727801
9,3,5622,5201,0.1749095689,0.4108478582,17.8166919537,12.8301176265,3.1415926536,6.5295622545
9,3,5625,5204,0.2674536463,0.1655125962,20.9153241443,21.9457203511,3.1415926536,6.7288730106
9,3,5628,5206,0.0381183854,0.3849344899,15.5544751453,9.416958257,-3.1415926536,6.2755069365
9,3,5629,5207,-0.2548425146,0.001381835,10.0872018357,10.1599661245,3.1415926536,8.8188196189
9,3,5632,5210,0.0981448368,0.0541011241,9.8383837125,10.8140519488,-0.4065582972,7.0247183743
9,3,5636,5214,-0.0717359687,0.3329569516,19.6630235483,15.5630146443,0.3312798201,7.2921992385
9,3,5640,5218,-0.0262211035,-0.0508983294,26.1254878126,22.8020570876,1.3084812896,6.5680444342
9,3,5641,5219,-0.2063195627,0.0406731093,10.509013433,11.5548190408,2.9872163339,6.5106881041
9,3,5644,5222,-0.1199114076,0.1987120863,11.4590350417,15.9540533962,-2.3490416816,6.2567239993
9,3,5647,5224,-0.2635148646,0.1791893457,25.0409500842,16.0728557216,-3.1415926536,6.4234356407
9,3,5648,5225,-0.0657652434,0.2663431394,10.5283876674,9.5628156985,-0.5735452859,7.0641219763
9,3,5650,5227,-0.1457720176,0.2175262579,17.6220481654,14.3365223594,3.1305172759,6.8614311953
9,3,5652,5229,-0.162032986,0.2950350037,10.308202718,10.1194532136,2.3011283301,8.4058939401
9,3,5657,5233,0.1193647984,0.1795301698,46.0079397297,23.1655259055,-3.1415926536,6.2926003057
9,3,5658,5234,-0.1333648959,0.1007367737,12.8336566561,13.5303000514,3.1415926536,6.9525279341
9,3,5659,5235,-0.1318742,-0.13041136,17.0051010317,10.8553750605,0.718052188,6.5200928467
9,3,5661,5237,-0.0810169995,0.2284365085,17.0124395515,13.5915590794,-3.1415926536,7.1475895888
9,3,5664,5240,0.1328441146,0.0679325395,18.0246647381,11.868410046,-3.0572065757,7.1664647658
9,3,5665,5241,-0.1136641185,-0.3117461051,16.3049553511,19.7767373607,0.7110388468,7.4148261159
9,3,5666,5242,-0.1172748702,0.0240691354,21.6994633942,12.2485353469,0.3225537035,7.1667905777
9,3,5667,5243,-0.0863772835,0.1624053799,15.5834549223,11.9059796896,-0.989154553,7.0102861027
9,3,5676,5252,-0.0053819745,-0.0959659071,12.7702405448,9.758380606,-0.2752195676,6.6419330838
9,3,5677,5253,-0.3290525054,0.0464188534,13.0068579442,18.9458698358,3.1415926536,6.4243221985
9,3,5678,5254,-0.0187205771,0.0561319136,19.0639868406,12.9013039351,-3.1415926536,6.2858163485
9,3,5683,5259,-0.1912513326,0.2346788487,21.7651829595,14.604470632,-3.1415926536,6.955680506
9,3,5684,5260,-0.1801778661,0.2479416999,16.5668649789,29.3512366213,-2.2884621734,6.6123430991
9,3,5685,5261,-0.0405021307,0.1858105405,14.8986026593,10.2607517798,3.1415926536,6.6972958837
9,3,5686,5262,-0.1667542521,0.2214302735,17.0075470754,12.6965413166,0.0249974353,7.0308785435
9,3,5692,5266,0.067472364,-0.3240552089,42.4951544417,12.3899078699,3.1415926536,6.3861026892
9,3,5693,5267,-0.0695565646,0.1958162136,14.9207319568,12.7281919256,-3.1415926536,7.1900669632
9,3,5694,5268,-0.0471122652,0.2473298102,13.0697400725,12.1787929453,-3.1415926536,6.6918188417
9,3,5700,5272,-0.0746876128,0.0290978473,13.5596003916,22.0976428147,-2.2655420046,7.2695415528
9,3,5705,5275,-0.1883894639,0.1689115018,28.4583623228,12.7219670613,2.9478249184,6.5391527745
9,3,5706,5276,-0.0691247139,0.0142584408,9.5180210986,9.8442772629,-3.1415926536,6.7350411423
9,3,5708,5278,-0.328777187,-0.1673748384,13.5835201155,16.0852014901,-3.1415926536,6.3140813056
9,3,5710,5280,-0.1711432393,-0.0878946497,25.351935789,13.8293733323,-0.2938609024,6.4164650667
9,3,5717,5286,0.1465642283,0.0504181374,14.7112498842,13.8435403875,-3.1415926536,7.3658402247
9,3,5720,5288,-0.2379451239,-0.2397638869,14.4115445306,15.5000807767,-3.1415926536,6.6056353071
9,3,5723,5290,-0.262894938,-0.0138261859,10.5762537292,10.1817412182,0.0696333906,8.1417437672
9,3,5725,5292,-0.1565291193,-0.4913164224,18.6328215555,14.1307656837,3.1353201387,6.8695560427
9,3,5726,5293,-0.1508194847,0.1418762016,11.8420344631,13.3122601998,2.3022004941,7.3744732999
9,3,5727,5294,0.0902189902,0.0733064815,13.0125903983,20.1658072007,2.7544121058,6.7776814959
9,3,5728,5295,-0.0778339199,-0.0189365585,13.9082389898,9.949408729,0.2600303159,7.0828866205
9,3,5730,5296,-0.0038808332,0.0651658004,28.724740894,12.2473580661,-3.1218084629,6.8804364575
9,3,5733,5299,-0.1319734903,-0.1251180183,9.484864384,8.3794182427,-3.1415926536,6.5492795525
9,3,5735,5301,0.0119019265,0.0603471069,14.3723623995,11.9108020205,3.1415926536,7.0478512569
9,3,5736,5302,-0.3648726678,-0.2499604433,29.5798513292,15.5168637466,3.1415926536,6.5108243512
9,3,5738,5304,0.1169082439,-0.0492356931,27.5467887048,56.513012723,1.2334535343,6.2668712736
9,3,5740,5306,-0.2544437622,-0.1385042542,16.3153603251,16.2588402361,-3.1415926536,7.1268832894
9,3,5744,5310,0.0616121862,0.3536415021,15.5096826985,13.4592636186,0.4110598135,7.1837044221
9,3,5747,5313,-0.1457988249,-0.0461720128,15.0486251743,19.7362560648,-0.5823884117,6.9113800609
9,3,5748,5314,-0.1470300577,0.0304903402,16.7560673027,19.7273920355,2.4586717636,6.5456338632
9,3,5749,5315,-0.0535125061,0.0305947244,11.9501807035,10.2433279456,3.1415926536,6.8269542696
9,3,5751,5316,-0.2277268195,0.1986587098,12.5917134355,10.3915136435,1.7254657089,6.9526957715
9,3,5752,5317,-0.0992410147,0.250575375,33.9915477804,18.2699231371,0.3014131461,6.569846038
9,3,5753,5318,-0.2277723751,-0.2770694125,12.9062332075,15.7459920094,-3.1310343588,7.0551215062
9,3,5758,5322,-0.3058128518,0.204112946,14.2089825048,16.6886190909,0.5885178898,7.099100314
9,3,5759,5323,-0.3990532661,0.1200902161,19.9266876678,19.6957542371,-3.1415926536,6.6375300733
9,3,5761,5325,0.0590332057,-0.1152048512,12.7383136229,15.3794524179,-3.1415926536,6.8919894618
9,3,5765,5329,-0.2556864486,-0.0406338442,12.1618013162,14.9192774545,3.1415926536,6.5874053755
9,3,5767,5331,-0.0146871861,0.3371973392,19.3277530617,12.8217043858,3.1415926536,6.9717822477
9,3,5769,5332,0.418685741,0.3635576311,31.0754830989,20.3267522733,0.5641357432,6.2673019142
9,3,5772,5335,0.1038997205,0.3570492596,10.5557954717,13.9492499917,-3.1415926536,6.2558686966
9,3,5774,5337,0.1222007425,-0.1052493491,33.4765710147,16.5147880916,-3.1415926536,6.7582765474
9,3,5775,5338,0.0537945267,-0.0949855973,13.9186328418,9.3124863443,3.1415926536,6.6440401913
9,3,7227,6646,-0.0730652703,-0.3631297479,14.2411524825,11.6056303339,3.1415926536,6.7184163419
9,3,7230,6649,-0.0494304525,0.0279137457,17.1720187728,14.2034297675,-0.2815590442,6.6131183404
9,3,7233,6650,-0.2835959622,-0.0790305968,16.7309431245,11.1278841256,0.2712824515,6.3927593853
9,3,7243,6658,-0.2129370829,-0.2413529246,8.8409268227,10.3186969637,-0.0851091482,6.2663938073
9,3,7246,6661,0.0332911594,-0.2518448785,23.0713246966,15.5363027426,3.1415926536,7.0142905982
9,3,7247,6662,-0.0525391182,-0.1582875436,18.262963968,14.4495833298,-3.1415926536,6.2721470914
9,3,7249,6664,-0.1087770212,-0.4527343372,15.6239747004,15.21288413,3.1415926536,6.7169036754
9,3,7250,6665,-0.1929754088,-0.1252589953,13.8377891456,12.3276611762,-0.7581270263,7.1288175415
9,3,7251,6666,-0.139621395,-0.3848214984,11.7308350527,14.0418572919,-3.1415926536,6.481575972
9,3,7252,6667,-0.0874349716,-0.1634665875,31.6848198934,15.9207988216,3.1415926536,6.3441072927
9,3,7253,6668,0.080375325,-0.4185169403,19.1272864111,14.1432234905,0.291836344,6.8125613288
9,3,7254,6669,0.0675802061,-0.3973207919,17.3748079997,13.288198778,-3.1415926536,6.4715896734
9,3,7256,6671,-0.0045596627,-0.4833922087,28.7582145621,18.1707056949,2.9387460561,6.5287123006
9,3,7259,6673,-0.3363099429,-0.2352601786,20.456265081,15.5798350032,0.5137973234,6.3779613078
9,3,7262,6676,-0.1748566883,-0.0728949711,9.709947109,18.2519558761,3.1415926536,6.5702558001
9,3,7263,6677,-0.2102733483,0.2829897935,10.4594796284,12.8890208012,-3.1415926536,6.3285012294
9,3,7264,6678,-0.2348971199,0.0715406301,16.0142394576,9.6596321843,-3.1415926536,6.4251916032
9,3,7265,6679,-0.1321503836,-0.3834891554,13.4028331632,10.9239930907,-0.6300284881,6.2932433458
9,3,7266,6680,-0.1698291426,-0.2516965721,18.5710336479,14.429391434,0.5657324422,7.2808361899
9,3,7267,6681,-0.05429183,-0.0544601737,8.7177348794,15.6699258859,-0.341840822,6.4696786193
9,3,7268,6682,-0.1727770028,-0.0420097854,16.1746276967,9.6300708475,3.1415926536,6.4494075723
9,3,7276,6689,0.0381215106,-0.1029813167,22.2782608229,18.067958715,-3.1415926536,7.0506841573
9,3,7277,6690,0.1477434318,-0.2037091715,13.1183634043,11.323813617,-3.1415926536,6.3219305311
9,3,7278,6691,0.0488804938,-0.3169682887,17.1694241169,14.2106080185,3.1415926536,6.4873708226
9,3,7279,6692,-0.0193625663,-0.3216617117,16.6340990518,13.3510769313,3.1415926536,6.4715131864
9,3,7282,6694,-0.295746147,-0.3131759463,21.6253935377,15.0583399354,-2.3459913524,6.7569828863
9,3,7288,6700,-0.145643449,0.0064113011,16.5546164405,12.3997497968,3.1415926536,6.4899000286
9,3,7289,6701,-0.1349778564,0.0191851737,16.1747158354,15.4162676313,-3.1415926536,6.6296401262
9,3,7290,6702,-0.0028664242,-0.0146854231,8.8726885233,12.7955992404,-3.1415926536,7.0855821935
9,3,7291,6703,-0.1688455015,-0.0717875393,17.9386342956,12.8957332554,-2.3741830015,6.7695413621
9,3,7292,6704,-0.2110473564,-0.0758530078,12.4421619495,12.9707741735,-3.1415926536,7.0503364636
9,3,7293,6705,-0.2259890256,0.1244701019,10.2164939607,11.4856043778,3.1415926536,6.9529820654
9,3,7295,6707,-0.2369818692,0.0450978429,20.297596348,18.9040815299,3.1415926536,6.5040647372
9,3,7298,6710,-0.083258301,-0.1650581801,36.61579085,14.6731673633,3.1415926536,6.7850105775
9,3,7301,6713,-0.0674606952,-0.0521620475,15.031425184,24.3450417878,-0.515217158,6.2551139012
9,3,7305,6716,-0.2218077941,-0.2855088888,18.7830651185,16.4670325432,3.0243561256,6.6195462056
9,3,7306,6717,-0.2246170903,-0.1022186928,22.4206407853,14.365639471,3.1415926536,6.4199819494
9,3,7307,6718,-0.0694976897,-0.1857652885,10.2456389728,13.4824630086,-2.6267075887,6.3303327262
9,3,7313,6724,-0.0358624996,0.2977329444,21.8877438332,11.6289212263,3.1415926536,6.6323055404
9,3,7316,6727,-0.2191069483,0.1588598432,14.4713068625,13.1126329292,-2.8481313719,6.6228152458
9,3,7317,6728,-0.1090484439,-0.0246778859,20.3479698895,31.9187994328,-3.1415926536,6.4364424286
9,3,7321,6731,-0.1251914761,-0.0528261609,13.1425478307,12.2512308117,-3.1415926536,6.6444461211
9,3,7322,6732,-0.082919386,0.1502120275,22.1746955361,12.1886809065,-3.1415926536,6.6489675354
9,3,7325,6734,-0.3479301334,-0.0619595044,28.0635809809,22.4337471484,3.1415926536,6.4111379725
9,3,7326,6735,-0.3133189466,-0.1450366856,21.4667883521,24.632923172,-2.9058407088,6.5558975966
9,3,7327,6736,-0.1581111919,-0.3528781939,16.7905918101,13.172298162,3.1415926536,6.1135931128
9,3,7328,6737,-0.2104845512,-0.0165736328,31.4858838456,24.9302356569,-2.5518076688,6.2990515858
9,3,7329,6738,0.0488436841,-0.0878089749,11.5611089673,13.6353794816,-0.327773685,7.2958527593
9,3,7336,6743,0.1313130745,-0.0586119205,29.1963844876,18.9586478497,3.1415926536,6.5464723015
9,3,7339,6746,0.0808731549,-0.0288820599,23.9143817276,14.7410087356,3.1415926536,6.6906445655
9,3,7340,6747,0.1307501626,-0.1442936204,45.0614498485,26.3736126472,3.1415926536,6.3021498762
9,3,7341,6748,-0.2302371438,0.0021869367,12.9776383549,17.1625490656,-0.7386518866,6.2873673108
9,3,7342,6749,0.2458925073,-0.1936664774,20.4841852177,16.8044523272,-3.1415926536,6.6868063508
9,3,7344,6751,0.1980380799,-0.0123530601,18.5532913835,17.5428864852,-2.8675321221,6.8483779075
9,3,7345,6752,-0.0263037688,-0.078518346,24.7933157538,23.355118548,-3.1415926536,6.7421343684
9,3,7346,6753,0.0808645707,0.1764425875,12.0237155168,18.0875868454,-3.1415926536,7.1488792104
9,3,7347,6754,-0.0524406994,0.195360101,19.6637175621,14.7617584756,3.1415926536,6.9820882401
9,3,7349,6756,0.0249488455,0.1144855817,17.2631619406,14.1433158518,3.1415926536,7.384321995
9,3,7350,6757,-0.0336995964,0.4655227979,25.0308663758,15.5944386306,-3.1415926536,6.514721953
9,3,7352,6759,-0.0494411491,0.3080533167,20.6111289279,18.5648303742,-3.0051028205,6.7465266541
9,3,7353,6760,-0.3188695471,0.0706823875,10.290573112,12.0132392309,-3.1415926536,6.8977858699
9,3,7354,6761,0.0252637399,0.3140126761,21.059195089,14.7899123257,3.1415926536,6.976183308
9,3,7355,6762,-0.011406178,0.0742532192,16.2595752282,14.0158732817,3.1415926536,7.0031879043
9,3,7357,6764,-0.0968712214,0.2433257675,19.2206829917,10.9401459118,0.1109213605,6.4474164867
9,3,7358,6765,-0.1748847055,0.2088133859,17.0693055774,14.8897420036,-3.1415926536,7.1748713904
9,3,7361,6768,-0.0447671068,0.4471880263,28.7453027051,17.1666557516,-3.1415926536,6.5632698492
9,3,7362,6769,-0.3310813089,0.1219931158,21.2363675845,15.229870058,3.1415926536,6.4421506878
9,3,7363,6770,-0.4504680415,0.1496201837,15.7893862901,15.4879458541,3.1415926536,7.027980098
9,3,7369,6775,0.1625241192,0.0915853358,31.6896924679,16.162050742,-0.300702134,6.4218190284
9,3,7371,6777,0.2764630109,0.1374147907,16.2376368394,17.8482035213,2.8452457117,6.8306981663
9,3,7373,6779,0.1067972068,-0.0904779413,43.2092902443,18.5246637287,3.1305359061,6.2183648347
9,3,7374,6780,-0.0798603405,-0.1823535322,31.121834161,27.7083741093,-2.8481095612,6.4374554193
9,3,7375,6781,0.1539066688,0.0071055626,16.5411384731,20.80989874,0.2670968094,6.7865761988
9,3,7376,6782,0.1983886058,0.2108700738,26.2704989228,19.5515634968,-3.1415926536,6.552015663
9,3,7377,6783,0.1334361506,0.1404010286,20.0221213944,12.009175376,0.2024636603,6.92575466
9,3,7378,6784,0.0430713564,0.041582271,13.6135021042,28.1732946944,-0.637169351,6.6354745181
9,3,7381,6787,0.0697787892,0.0236146781,10.9824584603,13.1935924361,3.1415926536,6.7595037693
9,3,7383,6789,-0.0862334695,0.1118779309,20.1726606099,17.145600983,-1.9185405778,6.7447080143
9,3,7385,6791,-0.1015992766,0.1536805554,10.6606379758,10.278025512,-1.065557372,7.3013138288
9,3,7386,6792,-0.1595130139,0.2502351437,20.9868245065,18.5919405019,-3.1415926536,6.4986899957
9,3,7387,6793,0.0910449441,0.3407628074,17.5412485084,14.705671557,3.1415926536,6.8276646243
9,3,7389,6795,-0.025079369,0.3359730207,17.4639835001,12.4037862224,3.1415926536,7.1448519749
9,3,7390,6796,0.0530717383,0.2877329257,15.8793872486,15.4664181058,-3.1415926536,7.1539757804
9,3,7395,6801,-0.3946391567,-0.1674719027,19.2764959812,16.7190609618,3.1415926536,6.5662669222
9,3,7401,6807,0.1332344837,-0.0979822452,14.7712844595,18.1250434185,3.1415926536,6.2008438939
9,3,7404,6810,-0.0022348913,0.1976454414,19.0692945277,12.4435608138,3.1415926536,6.6529688707
9,3,7405,6811,0.0617849708,0.1983722909,14.1397815847,17.4117270086,3.1415926536,6.423704302
9,3,7406,6812,0.0698851405,-0.01554575,27.4128552935,9.6740029787,0.1917571764,6.8275340711
9,3,7407,6813,0.1133110794,-0.072139089,14.2151329022,13.880684527,3.1415926536,7.3937580776
9,3,7409,6815,0.0824340725,0.3693796494,13.4455310077,12.2698424008,-3.1415926536,6.683835777
9,3,7411,6817,0.041592505,0.1529676298,22.2849945542,12.1011955015,3.1251859403,6.8177074296
9,3,7412,6818,-0.1354821347,0.1158072557,10.0734525644,11.8678045972,3.1415926536,6.4339793765
9,3,7413,6819,-0.0371543591,0.1880312682,10.6459161561,9.5593102051,3.1415926536,6.5598755881
9,3,7414,6820,0.1583464176,-0.0414753381,18.3033725248,14.9535881651,3.1415926536,6.6312683339
9,3,7416,6822,0.0270665302,0.4218608265,15.0786156401,12.140118803,3.1415926536,6.9672062942
9,3,7418,6824,0.2321832319,-0.0078685324,28.8978075248,16.2990321879,0.0633903369,6.4523123366
9,3,7419,6825,-0.0568045138,0.3905262687,20.8252666287,13.0459447388,3.1415926536,6.7272456579
9,3,7420,6826,-0.0403784317,0.3260052726,13.9676464203,12.0815278295,-3.1415926536,6.729667317
9,3,7421,6827,-0.2441408652,0.2465026061,39.637419583,27.7321855076,-3.1415926536,6.3749262726
9,3,7422,6828,0.0862164987,-0.0617466132,15.6903461934,16.0603829229,-3.1415926536,6.4934768789
9,3,7423,6829,-0.0541978365,0.3191811306,19.7006728104,19.1958191576,3.1415926536,6.5606208827
9,3,7425,6830,-0.0572248111,0.4020291424,18.7937563868,12.2637429907,0.2005784165,6.5720142314
9,3,7426,6831,-0.1906026453,0.2549908375,20.2319648996,10.1910856485,3.1415926536,6.5247251702
9,3,7440,6842,0.0873728946,-0.1035989118,20.4716485257,15.7922192276,-0.1566399772,6.274835396
9,3,7441,6843,0.2399163556,0.3366632311,21.264729747,14.2932249993,-3.1415926536,6.3970618461
9,3,7445,6847,0.1000088367,0.1261597441,9.1954554119,10.4346494487,3.1415926536,6.7090664568
9,3,7447,6849,0.3321446364,0.1264094535,18.9040543811,17.8937686493,3.1415926536,6.5159573966
9,3,7448,6850,0.1535351879,-0.2366176847,19.9672251069,24.0386469776,-3.1415926536,6.6386808468
9,3,7450,6851,0.1112731564,0.0751608912,34.936512752,22.3590035671,3.1059205851,6.3606371691
9,3,7453,6854,0.1587131552,0.1476399607,22.641196906,16.7041571876,3.1415926536,7.2747024337
9,3,7454,6855,0.0754618714,0.1211145857,13.849828324,10.9723715499,3.1415926536,6.8212402437
9,3,7455,6856,-0.0112914908,0.0782547733,14.4458871783,15.9333719447,-3.1415926536,7.012999975
9,3,7457,6858,0.2444314572,0.0789931389,28.0627024286,27.0599380162,-0.9544574633,6.5439318594
9,3,7458,6859,0.1190400712,0.2579159624,17.7754811093,19.6776172753,3.1415926536,6.4008373495
9,3,7460,6861,0.1156974538,0.4007774301,15.8992641329,14.2531198341,-3.1415926536,6.7566398771
9,3,7462,6863,0.127604241,0.1690083808,9.5384284547,10.0353295363,-3.1415926536,6.3189681139
9,3,7463,6864,-0.0660939841,0.504218748,24.7594886974,13.0570479849,0.1467022858,6.607536265
9,3,7471,6869,0.1099236013,0.1407821413,15.5736456113,9.8301452763,3.1415926536,6.2252640953
9,3,7472,6870,0.2450349809,0.1187581658,11.3257263938,13.5717245412,-0.2517086255,6.3861631992
9,3,7476,6874,7.9946e-05,-0.1414277075,18.9040117697,15.4097461197,-3.1415926536,6.7675899621
9,3,7477,6875,0.0452063479,0.067924097,14.884457205,13.9324882224,0.7467156549,7.0280672692
9,3,7479,6877,0.1657784548,0.1893992312,27.1073047288,11.2376086742,-3.1415926536,6.5128182393
