session,scan_idx,unit_id,readout_id,brain_area,layer,MEDI,Gabor,MESI,Grating,Natural
8,5,4420,4199,RL,L23,3.1743264,2.1731116771698,1.89872145652771,5.0042829514,5.734448432922363
8,5,4421,4200,RL,L23,6.421506,1.4402812719345093,0.5935915112495422,6.4524421692,4.431830406188965
8,5,4422,4201,RL,L23,5.371041297912598,0.9987093210220336,0.958794355392456,2.6309649944,2.803751945495605
8,5,4429,4208,AL,L23,17.4095516204834,3.2312440872192383,3.349005937576294,5.3929681778,6.070957183837891
8,5,4430,4209,AL,L23,26.094965,3.4298315048217773,3.4619455337524414,17.0416755676,12.004993438720703
8,5,4431,4210,AL,L23,37.565178,1.26203191280365,2.589660882949829,10.5375614166,4.2328267097473145
8,5,4432,4211,AL,L23,21.74145,1.2843574285507202,1.2896411418914795,3.9059002399,5.34124755859375
8,5,4433,4212,AL,L23,19.367456,0.8299010992050171,1.3096590042114258,3.1627855301,6.576498985290527
8,5,4437,4216,AL,L23,11.987866,1.226515531539917,0.8388274312019348,2.6967272758,6.2981672286987305
8,5,4441,4220,RL,L23,12.229754,1.1847680807113647,1.9663975238800049,5.0721211433,3.8972692489624015
8,5,4442,4221,RL,L23,22.078041,1.896103858947754,2.9255261421203613,7.8140583038,10.651525497436523
8,5,4443,4222,RL,L23,7.349916458129883,0.9404504895210266,1.1513813734054563,3.2529518604,2.803825616836548
8,5,4453,4232,AL,L23,10.282671,1.578282117843628,1.532681941986084,2.8510305882,10.568248748779297
8,5,4454,4233,AL,L23,23.358826,1.4380295276641846,3.1702237129211426,5.6118030548,3.700495719909668
8,5,4462,4241,RL,L23,10.568648,1.960951566696167,1.8349099159240725,6.5237674713,5.401582717895508
8,5,4464,4243,RL,L23,7.8872004,1.0441436767578125,0.7256559133529663,4.918803215,5.709833145141602
8,5,4465,4244,RL,L23,9.252253,2.129329204559326,1.5615997314453125,3.0126743317,5.215567588806152
8,5,4472,4249,RL,L23,28.356115,1.1270530223846436,2.961377620697021,7.3395452499,9.05664348602295
8,5,4480,4257,AL,L23,55.896343,1.4598326683044434,17.181427001953125,9.2093915939,15.644305229187012
8,5,4481,4258,RL,L23,18.829979,3.8287103176116943,3.989741563796997,3.8075630665,7.780506134033203
8,5,4482,4259,AL,L23,14.536329,1.4203705787658691,2.1625759601593018,6.7837138176,5.168554306030273
8,5,4485,4262,RL,L23,19.027298,3.063166618347168,3.0999860763549805,4.2951922417,4.457045078277588
8,5,4490,4265,RL,L23,4.4307017,0.995210587978363,0.8840911388397217,5.4632081985,3.6119561195373535
8,5,4492,4267,RL,L23,7.1830535,1.5973761081695557,1.0629887580871582,7.8041863441,3.3779854774475098
8,5,4495,4270,RL,L23,31.191261,1.6893097162246704,2.653470993041992,5.1679344177,7.966187953948975
8,5,4501,4276,LM,L23,64.42351,2.4326963424682617,12.390351295471191,3.4171447754,8.891459465026855
8,5,4502,4277,LM,L23,24.49602508544922,4.628566265106201,6.378385066986084,2.6895499229,5.158462047576904
8,5,4506,4281,RL,L23,27.118725,6.0304789543151855,13.677412033081056,2.8335003853,14.2468843460083
8,5,4507,4282,RL,L23,17.760199,1.0366015434265137,2.374631643295288,0.5378983021,5.497845649719238
8,5,4508,4283,RL,L23,32.170197,6.481944561004639,8.459489822387695,6.3426299095,7.509182929992676
8,5,4509,4284,RL,L23,10.490246,6.173152923583984,8.311635971069336,3.3935983181,8.699268341064453
8,5,4510,4285,RL,L23,12.458602,0.7227576375007629,0.7746394276618958,4.3659892082,6.125983715057373
8,5,4511,4286,RL,L23,22.109829,5.640221118927002,9.001228332519531,20.9413337708,10.792734146118164
8,5,4517,4292,RL,L23,15.096515655517578,1.1718143224716189,1.5759626626968384,6.4182038307,3.9530680179595943
8,5,4518,4293,RL,L23,7.165054,1.4712419509887695,1.5598547458648682,2.9303617477,3.395939826965332
8,5,4522,4296,RL,L23,11.901337,1.96204936504364,2.061429738998413,8.6809206009,5.308726787567139
8,5,4523,4297,RL,L23,31.514833,1.2042862176895142,4.478220939636231,3.8965768814,5.996232509613037
8,5,4524,4298,RL,L23,155.14853,8.707749366760254,14.838321685791016,6.3200788498,11.248601913452148
8,5,4534,4307,RL,L23,67.06971,13.634998321533203,28.94011878967285,10.763833046,37.531131744384766
8,5,4536,4309,RL,L23,33.13459396362305,6.144565582275391,6.306259632110596,2.6909127235,11.258275985717772
8,5,4537,4310,RL,L23,28.531755,4.061412811279297,4.944161891937256,2.3191542625,7.884243011474609
8,5,4539,4312,RL,L23,42.991215,9.77840805053711,22.43175506591797,1.9433627129,16.164966583251953
8,5,4541,4314,RL,L23,9.461407,2.558680534362793,3.330361604690552,7.7203702927,6.8179545402526855
8,5,4543,4316,RL,L23,62.402115,8.959168434143066,6.358205795288086,8.6162290573,7.358952045440674
8,5,4544,4317,RL,L23,10.66685390472412,1.6881767511367798,1.5665072202682495,10.571685791,7.169913768768311
8,5,4546,4319,RL,L23,24.559484,0.7347728610038757,1.2608212232589722,5.1364536285,6.2079925537109375
8,5,4549,4322,RL,L23,7.175197,2.2216413021087646,2.236171007156372,9.1544408798,4.626653671264648
8,5,4550,4323,RL,L23,3.6910174,0.7393144965171814,0.8707315325737,2.3264174461,3.0967354774475098
8,5,4557,4327,RL,L23,7.7173934,3.876415729522705,4.6680192947387695,9.7370061874,5.845818042755127
8,5,4561,4331,RL,L23,33.289635,1.4376296997070312,2.751128435134888,1.5740891695,8.026928901672363
8,5,4565,4335,RL,L23,38.77386,4.274750232696533,5.81696367263794,6.4605269432,5.849191665649414
8,5,4566,4336,RL,L23,14.524854,2.693453311920166,3.78536319732666,10.8647251129,8.67281436920166
8,5,4568,4338,RL,L23,32.115456,2.7898786067962646,5.262759208679199,9.8319187164,18.84657287597656
8,5,4572,4342,RL,L23,56.346848,1.28106427192688,3.246366024017334,6.1709370613,4.289501190185547
8,5,4573,4343,RL,L23,83.11425,1.5424926280975342,1.767183780670166,1.9236775637,12.028677940368652
8,5,4574,4344,RL,L23,26.20976,11.82106113433838,11.475407600402832,20.11444664,30.40790367126465
8,5,4576,4346,RL,L23,2.840755,0.8450295925140381,0.7796487212181091,2.595993042,2.4073164463043213
8,5,4582,4352,RL,L23,18.20227,10.007979393005373,15.423687934875488,1.7076106071,9.79453945159912
8,5,4586,4356,RL,L23,24.458258,6.738313674926758,16.587892532348633,1.9594699144,14.749737739562988
8,5,4587,4357,RL,L23,6.349108,3.0364654064178467,2.3852460384368896,1.4441398382,15.146245956420898
8,5,4588,4358,RL,L23,114.03771,15.92958641052246,42.83332061767578,3.0204601288,21.296499252319336
8,5,4592,4362,RL,L23,0.60260284,0.5238950848579407,0.4568865895271301,1.2918615341,6.553267002105713
8,5,4595,4365,RL,L23,32.966274,2.2861294746398926,11.50111961364746,5.202917099,15.611727714538574
8,5,4598,4368,RL,L23,18.347778,2.603825330734253,2.734492540359497,3.1619946957,7.017540454864502
8,5,4602,4372,RL,L23,22.570435,4.390554904937744,14.747688293457031,8.0457639694,6.099478721618652
8,5,4603,4373,RL,L23,42.728867,3.899113178253174,12.482050895690918,9.5881252289,16.746719360351562
8,5,4606,4376,RL,L23,49.30828,3.5725929737091064,6.413579940795898,4.8673834801,7.567520141601562
8,5,4610,4380,RL,L23,18.166676,1.9819010496139529,1.932284951210022,6.6081514359,3.54914927482605
8,5,4619,4389,V1,L23,57.96824,10.707198143005373,23.03667449951172,2.6493148804,11.341999053955078
8,5,4631,4401,RL,L23,117.69749,91.84644317626952,142.6703338623047,10.2450380325,14.500107765197754
8,5,4633,4403,RL,L23,4.8128114,2.3367977142333984,2.845322370529175,2.409889698,6.303785800933838
8,5,4637,4407,RL,L23,25.474314,4.234611511230469,4.680835723876953,7.5203080177,5.870777606964111
8,5,4638,4408,RL,L23,6.9957714,2.2796573638916016,3.9424033164978023,4.3669285774,4.596606254577637
8,5,4640,4410,RL,L23,12.34804,2.951047420501709,5.4878926277160645,6.4473199844,5.010749816894531
8,5,4641,4411,RL,L23,7.166319,3.534698724746704,3.346719026565552,5.1027526855,9.137561798095703
8,5,4643,4413,RL,L23,11.419725,1.5151110887527466,2.0584940910339355,5.1302375793,7.124107837677002
8,5,4644,4414,RL,L23,9.992332,1.5160235166549685,1.3548779487609863,5.7894420624,2.9123528003692627
8,5,4655,4424,V1,L23,129.88422,25.026195526123047,31.870458602905277,9.7676944733,50.0129508972168
8,5,4657,4426,V1,L23,34.57754135131836,6.624890327453613,3.2348527908325195,4.3532710075,36.170989990234375
8,5,4658,4427,V1,L23,25.209593,18.38804626464844,9.734861373901367,21.1705513,7.044981479644775
8,5,4661,4430,V1,L23,5.5604157,1.664869785308838,1.294680118560791,2.7866699696,9.420805931091309
8,5,4667,4436,RL,L23,14.579816,5.263967990875244,5.150095939636231,8.8311195374,8.705842971801758
8,5,4668,4437,RL,L23,11.976624,3.183192253112793,2.3703598976135254,9.0112571716,4.897477149963379
8,5,4670,4439,RL,L23,81.13921356201172,4.151557445526123,8.284005165100098,5.7271790504,8.769140243530273
8,5,4675,4443,V1,L23,114.829544,6.5916829109191895,18.014698028564453,27.2966766357,25.449560165405277
8,5,4676,4444,V1,L23,53.421986,19.47455406188965,21.29767608642578,4.3959980011,11.842918395996094
8,5,4682,4450,V1,L23,20.37063,3.939019680023194,3.595712900161743,3.5776827335,9.499526023864746
8,5,4686,4454,V1,L23,113.9483,23.22875213623047,35.00563049316406,3.6799635887,21.656024932861328
8,5,4690,4457,V1,L23,12.794546,3.840966463088989,6.283841133117676,1.7766708136,5.160648345947266
8,5,4692,4459,V1,L23,7.5926313,4.982796669006348,5.031199932098389,4.5887031555,3.2711782455444336
8,5,4694,4461,V1,L23,7.2816887,2.4573769569396973,2.8816819190979004,1.9942481518,4.657386302947998
8,5,4698,4465,V1,L23,12.493747,2.957211494445801,3.48231053352356,2.5316176414,7.388051986694336
8,5,4699,4466,RL,L23,2.5105405,3.898274183273315,2.7293503284454346,5.6105189323,5.716716766357422
8,5,4701,4468,RL,L23,3.1731832,2.111839056015014,1.2604374885559082,3.8753638268,2.659131526947021
8,5,4709,4475,V1,L23,20.341035842895508,6.039127826690674,10.883431434631348,3.7455899715,6.868490695953369
8,5,4711,4477,V1,L23,5.152774,9.528521537780762,4.487934112548828,3.96245718,19.6066837310791
8,5,4721,4486,V1,L23,25.22857,5.61908769607544,11.948670387268066,8.6157894135,6.992522716522217
8,5,4722,4487,V1,L23,8.3801365,4.203209400177002,4.844230175018311,2.5761694908,4.682384490966797
8,5,4724,4489,V1,L23,80.23015,20.697490692138672,20.2723388671875,6.2183475494,13.362781524658203
8,5,4725,4490,V1,L23,16.983192,4.822495460510254,4.74473762512207,1.6280978918,6.651982307434082
8,5,4731,4496,RL,L23,18.648893,6.459510326385498,8.513370513916016,4.6664028168,5.187780857086182
8,5,4733,4498,RL,L23,1.4751354,1.4735532999038696,1.5437133312225342,2.9516687393,4.241767883300781
8,5,4743,4508,V1,L23,17.055164,17.08452606201172,15.181297302246094,2.1605181694,13.604905128479004
8,5,4753,4518,V1,L23,24.307817459106445,5.08634614944458,8.992217063903809,4.6600632668,9.181146621704102
8,5,4754,4519,V1,L23,33.259716,6.181570529937744,44.2896728515625,1.4429290295,20.13201332092285
8,5,4758,4523,V1,L23,5.2711735,1.3748549222946167,2.642167091369629,3.4087483883,8.709535598754883
8,5,4765,4530,V1,L23,22.66815,1.7254925966262815,4.680021286010742,2.1686224937,8.141888618469238
8,5,4775,4538,V1,L23,19.909496,3.612569808959961,2.8231656551361084,1.9306918383,14.001849174499512
8,5,4780,4543,V1,L23,23.643627166748047,16.045211791992188,14.558304786682127,4.6546053886,12.11728286743164
8,5,4781,4544,V1,L23,15.232596,9.52795696258545,12.163325309753418,1.6581989527,10.20163345336914
8,5,4783,4546,V1,L23,8.974425,2.365452527999878,2.5848846435546875,5.3395366669,6.107629776000977
8,5,4785,4548,V1,L23,5.841125,2.584730625152588,6.652507305145264,1.7549636364,19.825986862182617
8,5,4790,4553,V1,L23,10.704367,1.6279151439666748,4.839776992797852,2.362392664,8.844067573547363
8,5,4802,4565,V1,L23,3.2484295,1.9697338342666624,1.8734451532363887,1.4550428391,4.557114124298096
8,5,4819,4581,V1,L23,13.885737,4.9195332527160645,6.730098724365234,4.2039179802,3.514998197555542
8,5,4836,4598,V1,L23,23.567822,4.06043004989624,11.001522064208984,1.9904867411,6.483688354492188
8,5,4837,4599,V1,L23,67.04388427734375,15.519356727600098,59.161746978759766,4.2657175064,22.726770401000977
8,5,4847,4609,V1,L23,3.945014238357544,2.801933526992798,2.7857978343963623,3.5001056194,5.665965557098389
8,5,4848,4610,V1,L23,50.919014,13.778830528259276,14.749760627746582,6.7878608704,12.304697036743164
8,5,4867,4627,V1,L23,21.229958,7.2297797203063965,4.449512481689453,3.9705045223,15.636178016662598
8,5,4869,4629,V1,L23,15.466894,3.122274160385132,8.298250198364258,2.6640591621,6.66806697845459
8,5,4872,4632,V1,L23,6.0679283,1.6381818056106567,1.6332168579101562,2.2171573639,8.649092674255371
8,5,4875,4635,V1,L23,15.348572,2.1737842559814453,3.091393232345581,10.2694005966,8.225420951843262
8,5,4890,4647,V1,L23,121.07659912109376,88.92153930664062,83.05438232421875,6.3494868279,40.56589126586914
8,5,4893,4650,V1,L23,34.20741653442383,21.92633056640625,33.1595573425293,21.1492595673,16.4222412109375
8,5,4894,4651,V1,L23,6.498067,5.736013889312744,8.383613586425781,3.4510223866,3.3943774700164795
8,5,4895,4652,V1,L23,128.6735,5.601577281951904,6.673252105712891,6.3642272949,7.478249073028564
8,5,4896,4653,V1,L23,25.857363,9.832762718200684,14.587255477905272,2.2112410069,4.435693264007568
8,5,4899,4656,V1,L23,14.306016,2.8672378063201904,4.240518569946289,4.1436619759,8.21147632598877
8,5,4900,4657,V1,L23,28.873472,4.104765892028809,7.249313831329346,1.8638882637,10.296669006347656
8,5,4901,4658,V1,L23,14.28488540649414,4.942163467407227,1.8131219148635864,3.1118426323,6.069290637969971
8,5,4917,4672,V1,L23,25.638575,1.7474855184555054,4.284415721893311,2.857419014,2.975911855697632
8,5,4918,4673,V1,L23,49.363823,3.174410343170166,5.088271617889404,2.4270365238,5.854568004608154
8,5,4920,4675,V1,L23,36.393917,16.07640838623047,31.7994327545166,3.7248644829,7.793023109436035
8,5,4922,4677,V1,L23,37.139977,2.062800407409668,1.400662899017334,3.3839905262,8.78879451751709
8,5,4927,4682,V1,L23,17.02684,3.2646420001983643,3.354357957839966,2.3215241432,30.300153732299805
8,5,4928,4683,V1,L23,16.32493,6.206847667694092,8.169942855834961,4.7162957191,3.627333402633667
8,5,4934,4689,V1,L23,6.7201796,3.745302677154541,6.246274948120117,2.3939790726,4.903100967407227
8,5,4936,4691,V1,L23,6.862109,0.5260413885116577,1.3112300634384155,1.3794246912,5.818073272705078
8,5,4949,4703,V1,L23,226.83167,43.74049377441406,81.06196594238281,5.593518734,17.388015747070312
8,5,4950,4704,V1,L23,11.896165,5.764334201812744,3.191518545150757,2.4835000038,20.55611038208008
8,5,4951,4705,V1,L23,155.07881,40.3712043762207,110.11837005615234,10.2253103256,22.00433158874512
8,5,4952,4706,V1,L23,51.18033599853516,9.564536094665527,5.776489734649658,2.7191355228,10.343328475952148
8,5,4953,4707,V1,L23,22.63849,3.035686731338501,15.271761894226074,2.9932665825,6.10866641998291
8,5,4957,4711,V1,L23,247.47748,140.04295349121094,234.9940948486328,6.3189520836,27.84835433959961
8,5,4965,4719,V1,L23,19.622766,9.726309776306152,8.318711280822754,1.6501559019,28.518857955932617
8,5,4979,4733,V1,L23,30.500742,1.9206795692443848,5.860165596008301,1.4576992989,9.566690444946287
8,5,4982,4735,V1,L23,34.133167,3.207169532775879,17.9404239654541,2.1412987709,5.511514186859131
8,5,4985,4738,V1,L23,27.368704,1.8080235719680784,1.1372653245925903,2.4257442951,8.66295051574707
8,5,4986,4739,V1,L23,79.094406,16.751821517944336,8.1633882522583,2.9624068737,33.83405685424805
8,5,4988,4741,V1,L23,38.51448,1.9885451793670652,3.2771482467651367,4.2603750229,8.782879829406738
8,5,4993,4746,V1,L23,31.902971,1.2658429145812988,1.8869390487670896,3.2285871506,25.128097534179688
8,5,4994,4747,V1,L23,15.266587257385254,2.5834414958953857,5.741175651550293,2.9591341019,13.978050231933594
8,5,4997,4750,V1,L23,3.5251498,1.2290586233139038,0.7313162088394165,1.3625934124,10.336871147155762
8,5,4999,4752,V1,L23,181.60587,15.527990341186523,34.860233306884766,4.781165123,10.474600791931152
8,5,5000,4753,V1,L23,58.03114,6.7719550132751465,13.44509506225586,4.7146396637,9.251972198486328
8,5,5002,4755,V1,L23,11.785976,4.880435943603516,4.822302341461182,4.716442585,7.561800956726074
8,5,5003,4756,V1,L23,36.70972,3.3203253746032715,8.408655166625977,3.6697614193,12.15896224975586
8,5,5010,4761,V1,L23,141.9383,7.740024566650391,13.893590927124023,12.5480861664,89.68941497802734
8,5,5012,4763,V1,L23,8.531612,3.1754653453826904,2.418768882751465,4.7638936043,5.070558071136475
8,5,5014,4764,V1,L23,9.034564,2.7850918769836426,4.730165481567383,0.7087808847,23.19557380676269
8,5,5016,4765,V1,L23,12.155376,6.078686714172363,6.941228866577148,1.717626214,20.53850555419922
8,5,5018,4767,V1,L23,151.42592,7.205102443695068,31.01659202575684,2.6169157028,20.5078239440918
8,5,5026,4775,V1,L23,7.500607490539551,8.137770652770996,5.2129316329956055,9.7004947662,13.814984321594238
8,5,5040,4788,V1,L23,20.84803009033203,5.777522563934326,14.077248573303224,15.5931978226,15.557522773742676
8,5,5045,4793,V1,L23,26.8443,5.717138290405273,12.777629852294922,1.7850487232,10.797667503356934
8,5,5047,4795,V1,L23,15.806784,3.6449921131134033,5.783198356628418,0.8852108121,28.486204147338867
8,5,5050,4797,V1,L23,16.678429,4.062325954437256,10.967657089233398,1.3196154833,7.053218841552734
8,5,5051,4798,V1,L23,89.54248,2.385293960571289,25.62580108642578,3.0494408607,24.87496757507324
8,5,5053,4800,V1,L23,10.1596155,2.0513741970062256,3.040940761566162,1.7558572292,5.659575939178467
8,5,5061,4807,V1,L23,7.9913387,1.4347606897354126,2.5626003742218018,2.0462999344,20.63371086120605
8,5,5064,4810,V1,L23,68.811134,6.151923179626465,11.145349502563477,5.6530299187,17.079198837280273
8,5,5065,4811,V1,L23,36.05156,1.3589410781860352,4.256382465362549,3.2567090988,17.740150451660156
8,5,5066,4812,V1,L23,34.73560333251953,2.576305866241455,9.17788791656494,5.26019907,5.677714347839356
8,5,5067,4813,V1,L23,38.85708,2.3708441257476807,19.70526123046875,6.2449946404,7.133804798126221
8,5,5072,4818,V1,L23,55.86582,7.762533664703369,8.400728225708008,2.674749136,13.451345443725586
8,5,5073,4819,V1,L23,171.35551,27.72191429138184,23.6633358001709,12.7662754059,8.447484016418457
8,5,5077,4823,V1,L23,4.9781556,1.1247341632843018,3.4446651935577397,1.3077168465,7.884805202484131
8,5,5081,4827,V1,L23,116.81638,19.884801864624023,100.37824249267578,4.1758971214,12.332040786743164
8,5,5088,4834,V1,L23,38.53366,11.85085105895996,14.470939636230469,1.8509143591,9.027074813842772
8,5,5089,4835,V1,L23,70.30733,13.31427764892578,12.753942489624023,1.8795485497,11.43600845336914
8,5,5093,4837,V1,L23,18.742355,2.231079339981079,2.646315574645996,1.2554881573,32.071327209472656
8,5,5096,4840,V1,L23,35.776214599609375,6.975934505462647,6.599911689758301,2.0961508751,9.475502014160156
8,5,5101,4844,V1,L23,45.662895,10.014763832092283,12.404858589172363,2.9979138374,3.978251695632935
8,5,5106,4849,V1,L23,10.624511,1.6126164197921753,1.616031527519226,4.8543095589,16.7691707611084
8,5,5108,4851,V1,L23,103.8704,16.766517639160156,21.679819107055664,6.871992588,31.242650985717773
8,5,5111,4854,V1,L23,204.05833,19.765350341796875,52.07510757446289,2.4039011002,9.46298122406006
8,5,5112,4855,V1,L23,55.74802780151367,6.16099739074707,8.213037490844727,14.858663559,11.379544258117676
8,5,5114,4857,V1,L23,18.002106,9.657310485839844,11.15721035003662,2.2144823074,16.288423538208008
8,5,5117,4860,V1,L23,4.6800756,1.919684886932373,1.9311094284057615,2.4176576138,4.070062160491943
8,5,5120,4863,V1,L23,43.095985,9.671930313110352,15.319960594177246,2.6808416843,10.512555122375488
8,5,5121,4864,V1,L23,61.81245,4.57546854019165,3.071981430053711,4.8872256279,8.170358657836914
8,5,5123,4866,V1,L23,61.774605,6.820894718170166,12.24749755859375,3.8808219433,9.35281753540039
8,5,5124,4867,V1,L23,7.974947,0.8199166655540466,0.9273107051849364,1.7767059803,5.108531475067139
8,5,5125,4868,V1,L23,11.67816162109375,2.0751984119415283,3.092983722686768,2.4521379471,6.746985912322998
8,5,5127,4870,V1,L23,3.9936032,0.9284648895263672,2.1906681060791016,2.9678800106,3.783926725387573
8,5,5128,4871,V1,L23,30.92952,4.396391868591309,10.27582550048828,4.8447852135,14.723004341125488
8,5,5129,4872,V1,L23,27.260567,7.773077487945557,6.043232440948486,5.0311985016,10.197294235229492
8,5,5131,4873,V1,L23,8.003544,2.350513696670532,5.773440361022949,1.1190669537,10.224435806274414
8,5,5132,4874,V1,L23,14.287431,2.11902403831482,18.89000701904297,6.7922945023,12.970867156982422
8,5,5134,4875,V1,L23,13.404406,2.7331717014312744,2.658810377120972,4.2709693909,6.448057651519775
8,5,5135,4876,V1,L23,13.181105,3.310790777206421,6.398764610290527,1.4959124327,7.427546501159668
8,5,5136,4877,V1,L23,43.741432,1.8611952066421509,3.336930751800537,2.9056363106,12.02996063232422
8,5,5137,4878,V1,L23,74.97269,6.4381422996521,7.643362998962402,6.0692639351,11.080510139465332
8,5,5138,4879,RL,L23,21.836946,4.729947566986084,7.056704521179199,8.700378418,7.180873394012451
8,5,5141,4881,V1,L23,51.51205,1.6029717922210691,2.9208309650421143,8.9101963043,7.602110385894775
8,5,5143,4883,V1,L23,146.06952,4.611401081085205,14.464407920837402,3.4635870457,6.917103290557861
8,5,5147,4887,RL,L23,8.13384,1.2585055828094482,0.7543452382087708,5.9377512932,5.8792338371276855
8,5,5148,4888,V1,L23,41.582848,3.4879605770111084,10.076481819152832,1.2273495197,14.116866111755373
8,5,5149,4889,V1,L23,386.138427734375,2.5879769325256348,12.016889572143556,4.584485054,36.9981803894043
8,5,5155,4895,V1,L23,60.581974,4.290809154510498,10.237471580505373,1.912768364,11.948996543884276
8,5,5161,4901,RL,L23,19.963001,1.14970862865448,3.1655893325805664,2.9589431286,17.827573776245117
8,5,5162,4902,RL,L23,33.49263,2.40763783454895,5.202376842498779,6.2186040878,6.419061183929443
8,5,5164,4904,V1,L23,108.20755,2.5599467754364014,7.665699958801269,2.1107981205,21.572460174560547
8,5,5168,4908,V1,L23,86.9923,27.903284072875977,61.82700347900391,4.4892506599,30.443340301513672
8,5,5169,4909,V1,L23,32.471737,3.115396022796631,6.065468311309815,2.2059390545,12.897568702697754
8,5,5170,4910,V1,L23,14.239431,1.924867391586304,2.9785637855529785,1.6883832216,13.90962028503418
8,5,5176,4916,V1,L23,4.917112,1.0597292184829712,1.492571234703064,5.5447039604,4.7403950691223145
8,5,5177,4917,RL,L23,16.997395,1.2141708135604858,1.9278268814086916,3.97783041,4.121833324432373
8,5,5181,4921,AL,L23,152.91464,10.731545448303224,13.597667694091797,14.1846570969,19.983871459960938
8,5,5184,4924,V1,L23,27.510174,8.54678726196289,10.789803504943848,3.0866723061,20.935937881469727
8,5,5185,4925,V1,L23,44.240196228027344,6.237567901611328,7.851711273193359,6.7753629684,8.155647277832031
8,5,5186,4926,RL,L23,68.365685,3.4348626136779785,10.947021484375,7.3994402885,11.047011375427246
8,5,5188,4928,V1,L23,9.924468,0.7221971750259399,2.862542629241944,0.8735148907,5.1844916343688965
8,5,5190,4930,AL,L23,19.051693,4.217201232910156,7.349417209625244,6.5018596649,5.977695465087891
8,5,5193,4933,V1,L23,117.87218,9.969280242919922,25.733203887939453,5.1162495613,14.966131210327148
8,5,5194,4934,V1,L23,52.45742,6.087586879730225,16.626230239868164,3.0336096287,16.1182804107666
8,5,5196,4936,RL,L23,6.794834,1.6253249645233154,3.6506435871124263,2.3480989933,10.14784336090088
8,5,5198,4938,V1,L23,36.97131,16.472463607788086,7.778074741363525,8.6742086411,11.194064140319824
8,5,5203,4943,RL,L23,17.751162,3.3497793674468994,9.397438049316406,3.9730787277,7.207811832427978
8,5,5206,4946,V1,L23,149.69206,13.094308853149414,39.955223083496094,5.3387360573,15.923697471618652
8,5,5208,4948,AL,L23,18.31333,4.28093957901001,6.856369018554688,3.4688079357,7.598615169525146
8,5,5210,4950,RL,L23,21.185066,2.1982100009918213,4.755434989929199,3.6578638554,5.961129188537598
8,5,5211,4951,V1,L23,8.11338,1.0876919031143188,11.261815071105955,2.442522049,5.3803558349609375
8,5,5212,4952,V1,L23,39.221413,3.2419893741607666,10.435705184936523,4.285097599,6.864678859710693
8,5,5216,4955,V1,L23,40.2573356628418,9.096256256103516,13.749085426330566,2.9916162491,11.314002990722656
8,5,5218,4957,V1,L23,11.687939,9.23472023010254,6.879464626312256,4.9089641571,14.102169036865234
8,5,5222,4960,RL,L23,61.622604,8.26253604888916,12.7669095993042,38.3712882996,48.3166389465332
8,5,5227,4965,V1,L23,106.65151977539062,48.930171966552734,66.98275756835938,19.7298030853,32.24003982543945
8,5,5229,4967,V1,L23,3.1694622,2.065365791320801,1.9424165487289429,1.671689868,6.497930526733398
8,5,5231,4969,RL,L23,35.714478,2.949253797531128,2.643897294998169,5.1908855438,13.124484062194824
8,5,5233,4970,RL,L23,3.7559707,0.9022517204284668,0.806517481803894,2.1982860565,2.980365037918091
8,5,5240,4974,V1,L23,23.983848571777344,1.204818606376648,5.291382312774658,7.4842543602,13.415283203125
8,5,5246,4980,V1,L23,20.942854,4.516412734985352,3.3805184364318848,3.8771348,4.404363632202148
8,5,5250,4983,V1,L23,7.65625,2.3634450435638428,3.9003634452819824,4.4365925789,8.652669906616211
8,5,5252,4985,RL,L23,10.7687845,5.223099231719971,6.353005409240723,10.5565366745,3.744373798370361
8,5,5257,4990,V1,L23,39.71525573730469,8.861289978027344,9.079957008361816,34.7678604126,34.750083923339844
8,5,5260,4993,V1,L23,8.433591,3.6543128490448,7.881728649139404,6.6435394287,10.10828971862793
8,5,5264,4997,V1,L23,31.830252,5.940829277038574,12.810023307800291,4.2210645676,11.954059600830078
8,5,5265,4998,RL,L23,18.092854,1.8819955587387085,2.248394250869751,7.4888887405,5.2354607582092285
8,5,5266,4999,V1,L23,59.88015,6.935742378234863,33.41093444824219,5.3778142929,20.823347091674805
8,5,5270,5003,RL,L23,27.1890926361084,3.0990493297576904,5.753890514373779,3.4692466259,6.577578544616699
8,5,5287,5020,V1,L23,53.186622619628906,5.150613784790039,3.381760597229004,4.9849910736,9.678336143493652
8,5,5288,5021,V1,L23,33.305004,1.80745542049408,4.488603115081787,3.0232007504,8.143211364746094
8,5,5290,5023,RL,L23,88.21756,2.6115024089813232,1.873166561126709,3.7503314018,7.1867852210998535
8,5,5291,5024,V1,L23,40.397865,6.35024881362915,19.98064422607422,2.5492062569,10.637750625610352
8,5,5292,5025,RL,L23,10.238509,5.353260517120361,6.240359306335449,3.7812030315,4.590474605560303
8,5,5298,5028,RL,L23,6.6199017,3.321129083633423,3.028597354888916,7.085501194,4.21255350112915
8,5,5304,5032,V1,L23,223.18379,41.355445861816406,80.15442657470703,14.2167549133,30.570629119873047
8,5,5307,5035,V1,L23,133.63364,8.45610237121582,19.70099639892578,5.2421813011,63.202396392822266
8,5,5308,5036,V1,L23,25.431198,9.956522941589355,14.031987190246582,2.1882936954,13.592974662780762
8,5,5318,5045,V1,L23,27.463509,2.866415739059448,5.702762603759766,5.1014165878,23.05719566345215
8,5,5322,5049,RL,L23,113.016914,3.810177803039551,2.6182210445404053,11.4264335632,6.558338642120361
