session,scan_idx,unit_id,readout_id,start_frame,end_frame
9,4,4970,4633,32700,32759
9,4,4973,4636,43721,43780
9,4,4977,4640,40810,40869
9,4,4978,4641,37326,37385
9,4,4979,4642,27698,27757
9,4,4982,4645,29934,29993
9,4,4983,4646,27901,27960
9,4,4986,4649,35937,35996
9,4,4987,4650,16019,16078
9,4,4989,4652,58599,58658
9,4,4994,4657,5272,5331
9,4,4996,4659,45343,45402
9,4,4998,4661,21526,21585
9,4,4999,4662,30117,30176
9,4,5004,4667,50600,50659
9,4,5005,4668,55506,55565
9,4,5008,4671,14842,14901
9,4,5013,4675,39600,39659
9,4,5017,4678,5856,5915
9,4,5021,4682,25704,25763
9,4,5025,4685,40257,40316
9,4,5027,4687,8021,8080
9,4,5029,4689,53422,53481
9,4,5031,4691,26018,26077
9,4,5032,4692,55740,55799
9,4,5033,4693,17829,17888
9,4,5034,4694,45969,46028
9,4,5036,4696,56112,56171
9,4,5039,4697,73800,73859
9,4,5040,4698,58440,58499
9,4,5041,4699,13872,13931
9,4,5042,4700,4884,4943
9,4,5043,4701,56876,56935
9,4,5045,4703,55718,55777
9,4,5048,4705,1555,1614
9,4,5050,4707,69675,69734
9,4,5052,4708,4947,5006
9,4,5055,4711,11253,11312
9,4,5056,4712,55586,55645
9,4,5058,4714,23895,23954
9,4,5059,4715,43403,43462
9,4,5061,4717,62340,62399
9,4,5065,4721,45952,46011
9,4,5071,4727,17796,17855
9,4,5072,4728,17449,17508
9,4,5075,4730,7866,7925
9,4,5077,4732,13311,13370
9,4,5083,4737,34869,34928
9,4,5085,4739,41737,41796
9,4,5086,4740,29772,29831
9,4,5087,4741,70503,70562
9,4,5089,4743,31684,31743
9,4,5090,4744,53927,53986
9,4,5093,4746,58624,58683
9,4,5094,4747,52279,52338
9,4,5099,4750,66304,66363
9,4,5101,4752,28221,28280
9,4,5102,4753,45155,45214
9,4,5103,4754,60152,60211
9,4,5106,4756,65932,65991
9,4,5107,4757,60642,60701
9,4,5108,4758,61113,61172
9,4,5111,4761,69167,69226
9,4,5112,4762,60665,60724
9,4,5116,4765,34857,34916
9,4,5118,4767,22424,22483
9,4,5122,4771,9137,9196
9,4,5124,4773,52594,52653
9,4,5125,4774,14421,14480
9,4,5131,4780,14841,14900
9,4,5136,4785,74104,74163
9,4,5139,4788,32898,32957
9,4,5143,4792,50229,50288
9,4,5145,4794,64911,64970
9,4,5146,4795,23173,23232
9,4,5148,4797,68334,68393
9,4,5149,4798,70823,70882
9,4,5151,4800,3664,3723
9,4,5175,4823,57733,57792
9,4,5176,4824,17827,17886
9,4,5181,4828,40575,40634
9,4,5185,4831,40931,40990
9,4,5189,4835,17444,17503
9,4,5190,4836,25570,25629
9,4,5195,4841,65568,65627
9,4,5197,4843,31243,31302
9,4,5198,4844,36603,36662
9,4,5203,4849,23139,23198
9,4,5205,4851,65567,65626
9,4,5215,4861,53441,53500
9,4,5216,4862,37419,37478
9,4,5218,4864,8224,8283
9,4,5219,4865,34503,34562
9,4,5220,4866,1659,1718
9,4,5226,4871,27540,27599
9,4,5229,4874,57043,57102
9,4,5232,4877,56847,56906
9,4,5233,4878,21507,21566
9,4,5236,4881,46059,46118
9,4,5239,4884,22371,22430
9,4,5240,4885,17640,17699
9,4,5243,4888,47918,47977
9,4,5244,4889,2640,2699
9,4,5246,4891,28535,28594
9,4,5247,4892,34995,35054
9,4,5248,4893,70740,70799
9,4,5249,4894,35034,35093
9,4,5258,4902,8129,8188
9,4,5260,4904,20177,20236
9,4,5261,4905,28312,28371
9,4,5265,4908,30376,30435
9,4,5267,4910,49326,49385
9,4,5270,4913,32595,32654
9,4,5271,4914,40121,40180
9,4,5272,4915,15612,15671
9,4,5282,4925,58622,58681
9,4,5286,4929,58623,58682
9,4,5291,4934,30446,30505
9,4,5292,4935,64541,64600
9,4,5295,4938,40440,40499
9,4,5298,4941,25228,25287
9,4,5299,4942,4633,4692
9,4,5304,4947,55740,55799
9,4,5309,4952,37404,37463
9,4,5314,4957,58140,58199
9,4,5315,4958,37001,37060
9,4,5323,4965,13891,13950
9,4,5324,4966,47823,47882
9,4,5325,4967,42005,42064
9,4,5326,4968,39984,40043
9,4,5327,4969,39960,40019
9,4,5328,4970,22733,22792
9,4,5329,4971,70429,70488
9,4,5334,4976,72344,72403
9,4,5344,4985,28233,28292
9,4,5348,4989,27976,28035
9,4,5350,4991,70503,70562
9,4,5351,4992,37332,37391
9,4,5352,4993,37201,37260
9,4,5356,4997,15916,15975
9,4,5357,4998,11940,11999
9,4,5359,5000,42903,42962
9,4,5362,5003,30433,30492
9,4,5369,5010,20609,20668
9,4,5374,5014,4632,4691
9,4,5385,5023,64415,64474
9,4,5386,5024,7856,7915
9,4,5391,5028,39034,39093
9,4,5392,5029,19648,19707
9,4,5393,5030,12647,12706
9,4,5396,5033,69678,69737
9,4,5398,5035,46643,46702
9,4,5402,5039,14016,14075
9,4,5405,5041,50135,50194
9,4,5407,5043,58589,58648
9,4,5411,5047,70440,70499
9,4,5413,5049,58600,58659
9,4,5415,5051,64240,64299
9,4,5416,5052,5269,5328
9,4,5418,5054,27540,27599
9,4,5420,5056,59640,59699
9,4,5421,5057,40805,40864
9,4,5423,5059,39938,39997
9,4,5431,5066,29783,29842
9,4,5432,5067,29702,29761
9,4,5433,5068,983,1042
9,4,5436,5070,36729,36788
9,4,5438,5072,9318,9377
9,4,5439,5073,60379,60438
9,4,5440,5074,48622,48681
9,4,5442,5076,40862,40921
9,4,5445,5079,72640,72699
9,4,5447,5081,2744,2803
9,4,5449,5083,8017,8076
9,4,5451,5084,17822,17881
9,4,5456,5089,31539,31598
9,4,5457,5090,32335,32394
9,4,5458,5091,74102,74161
9,4,5460,5093,60714,60773
9,4,5461,5094,51602,51661
9,4,5464,5097,32807,32866
9,4,5465,5098,40611,40670
9,4,5466,5099,43115,43174
9,4,5475,5107,72536,72595
9,4,5485,5117,38890,38949
9,4,5489,5119,57669,57728
9,4,5490,5120,41872,41931
9,4,5493,5122,39932,39991
9,4,5495,5123,50217,50276
9,4,5499,5127,66626,66685
9,4,5500,5128,22218,22277
9,4,5502,5130,42480,42539
9,4,5503,5131,25954,26013
9,4,5506,5134,30117,30176
9,4,5508,5136,36606,36665
9,4,5509,5137,47139,47198
9,4,5510,5138,38451,38510
9,4,5512,5139,66020,66079
9,4,5516,5143,5238,5297
9,4,5517,5144,18012,18071
9,4,5518,5145,20178,20237
9,4,5524,5151,8021,8080
9,4,5527,5154,5741,5800
9,4,5531,5158,59547,59606
9,4,5534,5160,70440,70499
9,4,5536,5162,50307,50366
9,4,5539,5165,32488,32547
9,4,5541,5167,25590,25649
9,4,5543,5169,40605,40664
9,4,5547,5172,47900,47959
9,4,5548,5173,71427,71486
9,4,5549,5174,66,125
9,4,5550,5175,70668,70727
9,4,5551,5176,24503,24562
9,4,5552,5177,60509,60568
9,4,5556,5180,53582,53641
9,4,5557,5181,15903,15962
9,4,5558,5182,37440,37499
9,4,5562,5185,35180,35239
9,4,5567,5190,69240,69299
9,4,5569,5192,36655,36714
9,4,7016,6557,12120,12179
9,4,7018,6559,43506,43565
9,4,7019,6560,2742,2801
9,4,7023,6562,29843,29902
9,4,7032,6564,13013,13072
9,4,7040,6569,2751,2810
9,4,7042,6571,22343,22402
9,4,7044,6572,14449,14508
9,4,7046,6573,30755,30814
9,4,7047,6574,65132,65191
9,4,7048,6575,69091,69150
9,4,7051,6577,17838,17897
9,4,7052,6578,59135,59194
9,4,7056,6581,67612,67671
9,4,7057,6582,3931,3990
9,4,7059,6584,22360,22419
9,4,7064,6589,33655,33714
9,4,7065,6590,40862,40921
9,4,7067,6591,37695,37754
9,4,7071,6594,2741,2800
9,4,7073,6596,35869,35928
9,4,7074,6597,5269,5328
9,4,7076,6599,60645,60704
9,4,7077,6600,68908,68967
9,4,7078,6601,31585,31644
9,4,7085,6608,38761,38820
9,4,7088,6611,17100,17159
9,4,7090,6612,14153,14212
9,4,7093,6615,31582,31641
9,4,7094,6616,43572,43631
9,4,7101,6619,35940,35999
9,4,7102,6620,64540,64599
9,4,7103,6621,69822,69881
9,4,7105,6623,31588,31647
9,4,7119,6636,5264,5323
9,4,7125,6641,70903,70962
9,4,7126,6642,38770,38829
9,4,7128,6644,60637,60696
9,4,7130,6646,31583,31642
9,4,7137,6653,30332,30391
9,4,7140,6656,13800,13859
9,4,7142,6658,19982,20041
9,4,7144,6660,38877,38936
9,4,7146,6662,28696,28755
9,4,7147,6663,7653,7712
9,4,7148,6664,38739,38798
9,4,7149,6665,40856,40915
9,4,7151,6667,983,1042
9,4,7152,6668,37992,38051
9,4,7153,6669,64941,65000
9,4,7154,6670,19646,19705
9,4,7156,6672,62180,62239
9,4,7159,6674,17838,17897
9,4,7165,6680,55406,55465
9,4,7167,6682,64250,64309
9,4,7168,6683,31536,31595
9,4,7172,6687,10060,10119
9,4,7173,6688,65940,65999
9,4,7174,6689,66306,66365
9,4,7177,6692,15211,15270
9,4,7178,6693,42329,42388
9,4,7180,6695,61552,61611
9,4,7181,6696,13884,13943
9,4,7184,6699,37991,38050
9,4,7186,6701,9370,9429
9,4,7194,6709,24503,24562
9,4,7196,6711,39908,39967
9,4,7202,6717,64387,64446
9,4,7204,6719,27523,27582
9,4,7209,6724,70437,70496
9,4,7210,6725,31604,31663
9,4,7222,6736,28527,28586
9,4,7227,6741,64691,64750
9,4,7229,6743,37380,37439
9,4,7230,6744,65569,65628
9,4,7232,6746,65572,65631
9,4,7233,6747,72100,72159
9,4,7234,6748,9335,9394
9,4,7237,6751,57733,57792
9,4,7240,6753,38320,38379
9,4,7242,6755,59639,59698
9,4,7244,6757,32705,32764
9,4,7253,6766,6956,7015
9,4,7256,6769,17447,17506
9,4,7259,6772,27958,28017
9,4,7260,6773,65567,65626
9,4,7262,6775,48726,48785
9,4,7266,6779,26188,26247
9,4,7269,6781,7016,7075
9,4,7270,6782,32495,32554
9,4,7273,6785,55664,55723
9,4,7276,6788,74194,74253
9,4,7280,6792,59546,59605
9,4,7286,6798,40136,40195
9,4,7288,6800,17446,17505
9,4,7290,6802,48815,48874
9,4,7291,6803,65570,65629
9,4,7298,6810,9321,9380
9,4,7305,6817,58674,58733
9,4,7312,6824,900,959
9,4,7313,6825,70616,70675
9,4,7316,6828,33146,33205
9,4,7317,6829,20555,20614
9,4,7318,6830,17640,17699
9,4,7321,6833,42027,42086
9,4,7325,6837,20183,20242
9,4,7326,6838,3240,3299
9,4,7327,6839,15180,15239
9,4,7335,6847,35729,35788
9,4,7337,6849,66415,66474
9,4,7338,6850,59545,59604
9,4,7343,6854,20443,20502
9,4,7345,6856,22854,22913
9,4,7348,6859,65568,65627
9,4,7349,6860,42347,42406
9,4,7364,6873,43299,43358
9,4,7365,6874,41033,41092
9,4,7366,6875,63636,63695
9,4,7379,6888,25428,25487
9,4,7380,6889,39,98
9,4,7388,6896,68530,68589
9,4,7390,6898,23806,23865
9,4,7394,6902,1424,1483
9,4,7395,6903,9832,9891
9,4,7396,6904,69679,69738
9,4,7398,6906,23464,23523
9,4,7399,6907,65575,65634
9,4,7401,6909,50629,50688
9,4,7403,6911,1405,1464
9,4,7404,6912,10740,10799
9,4,7406,6914,45363,45422
9,4,7408,6916,54799,54858
9,4,7410,6918,57646,57705
9,4,7411,6919,18840,18899
9,4,7412,6920,44457,44516
9,4,7414,6922,17640,17699
9,4,7424,6931,40616,40675
9,4,7427,6933,1437,1496
9,4,7428,6934,17488,17547
9,4,7429,6935,32892,32951
9,4,7430,6936,65824,65883
9,4,7431,6937,13817,13876
9,4,7432,6938,37052,37111
9,4,7439,6945,69390,69449
9,4,7440,6946,45344,45403
9,4,7441,6947,32892,32951
9,4,7443,6948,27486,27545
9,4,7457,6960,51601,51660
9,4,7459,6962,37679,37738
9,4,7460,6963,39537,39596
9,4,7461,6964,37327,37386
9,4,7463,6966,52283,52342
9,4,7464,6967,55851,55910
9,4,7467,6970,29340,29399
9,4,7468,6971,58835,58894
9,4,7469,6972,17585,17644
9,4,7472,6975,7026,7085
9,4,7473,6976,28920,28979
9,4,7474,6977,67922,67981
9,4,7475,6978,23179,23238
9,4,7476,6979,41405,41464
9,4,7477,6980,53213,53272
9,4,7485,6988,29930,29989
9,4,7486,6989,33151,33210
9,4,7488,6991,22432,22491
9,4,7490,6993,11100,11159
9,4,7492,6995,22415,22474
9,4,7494,6997,50137,50196
9,4,7495,6998,66379,66438
9,4,7499,7002,37002,37061
9,4,7502,7005,14593,14652
9,4,7505,7008,65102,65161
9,4,7507,7010,6443,6502
9,4,7508,7011,12963,13022
9,4,7509,7012,11465,11524
9,4,7513,7016,7719,7778
9,4,7519,7022,4328,4387
9,4,7521,7024,55740,55799
9,4,7522,7025,3399,3458
9,4,7524,7027,37200,37259
9,4,7526,7029,37367,37426
9,4,7527,7030,14843,14902
9,4,7529,7032,70405,70464
9,4,7530,7033,54124,54183
9,4,7532,7035,34884,34943
9,4,7533,7036,66697,66756
9,4,7536,7039,34732,34791
9,4,7537,7040,41530,41589
9,4,7538,7041,20340,20399
9,4,7540,7042,1551,1610
9,4,7541,7043,30344,30403
9,4,7550,7049,4637,4696
9,4,7552,7051,22436,22495
9,4,7553,7052,12082,12141
9,4,7555,7054,46055,46114
9,4,7557,7056,3738,3797
9,4,7558,7057,70319,70378
9,4,7559,7058,20407,20466
9,4,7560,7059,42633,42692
9,4,7562,7061,5723,5782
9,4,7563,7062,3645,3704
9,4,7564,7063,43323,43382
9,4,7565,7064,43316,43375
9,4,7567,7065,16025,16084
9,4,7580,7077,17449,17508
9,4,7581,7078,45681,45740
9,4,7583,7080,57820,57879
9,4,7586,7083,5861,5920
9,4,7587,7084,56926,56985
9,4,7588,7085,19991,20050
9,4,7589,7086,57157,57216
9,4,7590,7087,3607,3666
9,4,7595,7091,46921,46980
9,4,7598,7094,58140,58199
9,4,7600,7095,16658,16717
9,4,7601,7096,37417,37476
9,4,7602,7097,18162,18221
9,4,7603,7098,55505,55564
9,4,7612,7106,42030,42089
9,4,7613,7107,58506,58565
9,4,7617,7110,56844,56903
9,4,7618,7111,49630,49689
9,4,7620,7112,29588,29647
9,4,7621,7113,70440,70499
9,4,7622,7114,2637,2696
9,4,7623,7115,27901,27960
9,4,7625,7117,23706,23765
9,4,7626,7118,61051,61110
9,4,7628,7120,2640,2699
9,4,7630,7122,7940,7999
9,4,7631,7123,8040,8099
9,4,7632,7124,53443,53502
9,4,7633,7125,61094,61153
9,4,7635,7127,23621,23680
9,4,7636,7128,23106,23165
9,4,7637,7129,33750,33809
9,4,7638,7130,14640,14699
9,4,7639,7131,60727,60786
9,4,7640,7132,53438,53497
9,4,7648,7140,30178,30237
9,4,7650,7142,6789,6848
9,4,7653,7145,50173,50232
9,4,7654,7146,55565,55624
9,4,7655,7147,1698,1757
9,4,7657,7149,42504,42563
9,4,7658,7150,39911,39970
9,4,7659,7151,58602,58661
9,4,7661,7153,61377,61436
9,4,7663,7155,15664,15723
9,4,7674,7166,1740,1799
9,4,7675,7167,42174,42233
9,4,7677,7169,22348,22407
9,4,7680,7171,40632,40691
9,4,7681,7172,49506,49565
9,4,7682,7173,44700,44759
9,4,7683,7174,36686,36745
9,4,7684,7175,39945,40004
9,4,7685,7176,55740,55799
9,4,7686,7177,61250,61309
9,4,7687,7178,32897,32956
9,4,7688,7179,37423,37482
9,4,7689,7180,45635,45694
9,4,7690,7181,63967,64026
9,4,7691,7182,65852,65911
9,4,7692,7183,42906,42965
9,4,7693,7184,45638,45697
9,4,7695,7185,28027,28086
9,4,7696,7186,34837,34896
9,4,7697,7187,13885,13944
9,4,7702,7192,37434,37493
9,4,7703,7193,54671,54730
9,4,7709,7196,1555,1614
9,4,7711,7197,7814,7873
9,4,7713,7199,53582,53641
9,4,7714,7200,36054,36113
9,4,7715,7201,7889,7948
9,4,7717,7203,55740,55799
9,4,7718,7204,37391,37450
9,4,7720,7206,31377,31436
9,4,7721,7207,7649,7708
9,4,7722,7208,14453,14512
9,4,7724,7210,40417,40476
9,4,7730,7215,1740,1799
9,4,7731,7216,15054,15113
9,4,7733,7218,37440,37499
9,4,7735,7220,37432,37491
9,4,7736,7221,58114,58173
9,4,7737,7222,66607,66666
9,4,7738,7223,50131,50190
9,4,7739,7224,7884,7943
9,4,7742,7227,33968,34027
9,4,7743,7228,58140,58199
9,4,7744,7229,33983,34042
9,4,7745,7230,70402,70461
9,4,7747,7232,40055,40114
9,4,7748,7233,37424,37483
9,4,7749,7234,48726,48785
9,4,7752,7236,48114,48173
9,4,7753,7237,39940,39999
9,4,7754,7238,40268,40327
9,4,7756,7240,50176,50235
9,4,7757,7241,2603,2662
9,4,7758,7242,56904,56963
9,4,7760,7243,39966,40025
9,4,7762,7244,33902,33961
9,4,7764,7245,70390,70449
9,4,7765,7246,50226,50285
9,4,7766,7247,12476,12535
9,4,7767,7248,55373,55432
9,4,7769,7250,13694,13753
9,4,7774,7254,24300,24359
9,4,7775,7255,51693,51752
9,4,7776,7256,20035,20094
9,4,7777,7257,29784,29843
9,4,7778,7258,29328,29387
9,4,7779,7259,27052,27111
9,4,7780,7260,7856,7915
9,4,7782,7262,33619,33678
9,4,7784,7264,10391,10450
9,4,7785,7265,2623,2682
9,4,7787,7267,38326,38385
9,4,7792,7272,7717,7776
9,4,7794,7274,70440,70499
9,4,7797,7277,26,85
9,4,7799,7279,14015,14074
9,4,7805,7285,31215,31274
9,4,7809,7289,70402,70461
9,4,7813,7293,4639,4698
9,4,7814,7294,27540,27599
9,4,7815,7295,20177,20236
9,4,7816,7296,10064,10123
9,4,7818,7298,22427,22486
9,4,7820,7300,5843,5902
9,4,7821,7301,7336,7395
9,4,7822,7302,31697,31756
9,4,7823,7303,12718,12777
9,4,7826,7306,47940,47999
9,4,7827,7307,22352,22411
9,4,7829,7309,52576,52635
9,4,7830,7310,18012,18071
9,4,7834,7314,25805,25864
9,4,7837,7317,37000,37059
9,4,7840,7320,40658,40717
9,4,7843,7323,965,1024
9,4,7846,7326,25998,26057
9,4,7850,7330,69675,69734
9,4,7851,7331,22136,22195
9,4,7853,7332,28227,28286
9,4,7856,7334,64990,65049
9,4,7859,7337,22988,23047
9,4,7860,7338,21322,21381
9,4,7865,7342,69204,69263
9,4,7868,7344,8020,8079
9,4,7869,7345,32821,32880
9,4,7870,7346,43426,43485
9,4,7874,7350,60641,60700
9,4,7878,7353,13621,13680
9,4,7880,7354,30114,30173
9,4,7883,7355,12489,12548
9,4,7891,7362,37366,37425
9,4,7895,7365,23704,23763
9,4,7897,7367,10540,10599
9,4,7900,7370,31591,31650
9,4,7904,7373,13234,13293
9,4,7907,7376,51631,51690
9,4,7909,7378,65785,65844
9,4,7911,7380,53418,53477
9,4,7913,7382,9372,9431
9,4,7916,7384,14453,14512
9,4,7919,7387,64598,64657
9,4,7921,7389,13977,14036
9,4,7923,7391,20262,20321
9,4,7924,7392,53472,53531
9,4,7925,7393,14423,14482
9,4,7926,7394,60640,60699
9,4,7927,7395,59546,59605
9,4,7929,7396,35201,35260
9,4,7937,7401,49523,49582
9,4,7938,7402,48,107
9,4,7940,7404,46635,46694
9,4,7942,7406,25502,25561
9,4,7945,7409,12468,12527
9,4,7947,7411,60922,60981
9,4,7948,7412,1530,1589
9,4,7950,7414,10636,10695
9,4,7952,7416,71722,71781
9,4,7953,7417,2608,2667
9,4,7955,7419,51607,51666
9,4,7956,7420,56940,56999
9,4,7957,7421,34042,34101
9,4,7959,7423,18343,18402
9,4,7961,7425,55505,55564
9,4,7962,7426,40819,40878
9,4,7965,7429,66305,66364
9,4,7967,7431,15642,15701
9,4,7968,7432,40726,40785
9,4,7969,7433,28229,28288
9,4,7971,7435,55668,55727
9,4,7977,7440,6540,6599
9,4,7978,7441,25994,26053
9,4,7979,7442,72540,72599
9,4,7981,7444,20178,20237
9,4,7982,7445,56822,56881
9,4,7984,7447,49329,49388
9,4,7988,7450,32906,32965
9,4,7991,7453,57522,57581
9,4,7993,7455,13800,13859
9,4,7994,7456,961,1020
9,4,7995,7457,36603,36662
9,4,7999,7461,8224,8283
9,4,8003,7464,1398,1457
9,4,8005,7466,56598,56657
9,4,8008,7469,25719,25778
9,4,8014,7474,13548,13607
9,4,8017,7477,32493,32552
9,4,8019,7479,3322,3381
9,4,8023,7483,72345,72404
9,4,8025,7485,69389,69448
9,4,8035,7495,31373,31432
9,4,8038,7498,6379,6438
9,4,8043,7503,37439,37498
9,4,8045,7505,40251,40310
9,4,8047,7507,40998,41057
9,4,8050,7510,40866,40925
9,4,8052,7512,14172,14231
9,4,8055,7515,25662,25721
9,4,8061,7521,63688,63747
9,4,8065,7524,16098,16157
9,4,8067,7526,6791,6850
9,4,8071,7530,15650,15709
9,4,8076,7535,48619,48678
9,4,8078,7537,36832,36891
9,4,8080,7539,52245,52304
9,4,8081,7540,64249,64308
9,4,8083,7542,16,75
9,4,8086,7545,40993,41052
9,4,8087,7546,70656,70715
9,4,8088,7547,39118,39177
9,4,8089,7548,48101,48160
9,4,8090,7549,29810,29869
9,4,8093,7552,1664,1723
9,4,8094,7553,34812,34871
9,4,8096,7555,62301,62360
9,4,8107,7565,4327,4386
9,4,8109,7567,34879,34938
9,4,8110,7568,36607,36666
9,4,8113,7571,37113,37172
9,4,8114,7572,5732,5791
9,4,8117,7575,57819,57878
9,4,8119,7577,68106,68165
9,4,8124,7582,10439,10498
9,4,8125,7583,54670,54729
9,4,8128,7586,57303,57362
9,4,8129,7587,72408,72467
9,4,8140,7598,42965,43024
9,4,8141,7599,73079,73138
9,4,8143,7601,6377,6436
9,4,8144,7602,72310,72369
9,4,8147,7605,29771,29830
9,4,8150,7607,22128,22187
9,4,8151,7608,70404,70463
9,4,8152,7609,28279,28338
9,4,8156,7613,15646,15705
9,4,8159,7615,30348,30407
9,4,8162,7618,55589,55648
9,4,8163,7619,42329,42388
9,4,8165,7620,4949,5008
9,4,8171,7626,22360,22419
9,4,8172,7627,28288,28347
9,4,8173,7628,35316,35375
9,4,8175,7630,3805,3864
9,4,8178,7633,22858,22917
9,4,8180,7635,61029,61088
9,4,8182,7637,70503,70562
9,4,8185,7640,59040,59099
9,4,8186,7641,40516,40575
9,4,8187,7642,29936,29995
9,4,8188,7643,65633,65692
9,4,8191,7646,54670,54729
9,4,8192,7647,11707,11766
9,4,8196,7651,72640,72699
9,4,8200,7655,17445,17504
9,4,8201,7656,37430,37489
9,4,8203,7658,52440,52499
9,4,8206,7661,14304,14363
9,4,8207,7662,50181,50240
9,4,8209,7663,5924,5983
9,4,8213,7667,2639,2698
9,4,8214,7668,67415,67474
9,4,8215,7669,38446,38505
9,4,8216,7670,37374,37433
9,4,8217,7671,51004,51063
9,4,8218,7672,50640,50699
9,4,8222,7676,60840,60899
9,4,8223,7677,58601,58660
9,4,8231,7685,15635,15694
9,4,8232,7686,32590,32649
9,4,8233,7687,43676,43735
9,4,8236,7690,53461,53520
9,4,8237,7691,47705,47764
9,4,8240,7694,16419,16478
9,4,8243,7696,31107,31166
9,4,8244,7697,41406,41465
9,4,8247,7700,17936,17995
9,4,8252,7705,64984,65043
9,4,8253,7706,65340,65399
9,4,8254,7707,62844,62903
9,4,8255,7708,38542,38601
9,4,8258,7710,28322,28381
9,4,8261,7713,54900,54959
9,4,8262,7714,16113,16172
9,4,8263,7715,48900,48959
9,4,8270,7721,2640,2699
9,4,8274,7725,31586,31645
9,4,8276,7727,30450,30509
9,4,8277,7728,23170,23229
9,4,8279,7729,9346,9405
9,4,8280,7730,22436,22495
9,4,8281,7731,22128,22187
9,4,8282,7732,31393,31452
9,4,8285,7735,28527,28586
9,4,8289,7739,34614,34673
9,4,8292,7742,40255,40314
9,4,8293,7743,34068,34127
9,4,8294,7744,52595,52654
9,4,8295,7745,32102,32161
9,4,8296,7746,11475,11534
9,4,8301,7751,64625,64684
9,4,8304,7753,50614,50673
9,4,8310,7759,36663,36722
9,4,8311,7760,43641,43700
9,4,8312,7761,45908,45967
9,4,8314,7763,40438,40497
9,4,8315,7764,45638,45697
9,4,8319,7768,69719,69778
9,4,8321,7770,64707,64766
9,4,8322,7771,20108,20167
9,4,8325,7774,17935,17994
9,4,8326,7775,55616,55675
9,4,8329,7778,39965,40024
9,4,8330,7779,53716,53775
9,4,8332,7781,42524,42583
9,4,8333,7782,65630,65689
9,4,8334,7783,44604,44663
9,4,8336,7784,44556,44615
9,4,8337,7785,5930,5989
9,4,8340,7788,44035,44094
9,4,8343,7791,1128,1187
9,4,8344,7792,41885,41944
9,4,8347,7795,26040,26099
9,4,8349,7797,53582,53641
9,4,8352,7800,68915,68974
9,4,8355,7803,52696,52755
9,4,8357,7805,32882,32941
9,4,8363,7811,51366,51425
9,4,8364,7812,23129,23188
9,4,8366,7813,58589,58648
9,4,8373,7820,37110,37169
9,4,8374,7821,22092,22151
9,4,8376,7823,9840,9899
9,4,8378,7824,46804,46863
9,4,8380,7826,74716,74775
9,4,8381,7827,47766,47825
9,4,8383,7829,34869,34928
9,4,8384,7830,32884,32943
9,4,8386,7831,19538,19597
9,4,8388,7832,66021,66080
9,4,8391,7835,39920,39979
9,4,8392,7836,42519,42578
9,4,8393,7837,43571,43630
9,4,8394,7838,2777,2836
9,4,8396,7839,45,104
9,4,8399,7842,34927,34986
9,4,8402,7845,66600,66659
9,4,8404,7846,33660,33719
9,4,8407,7849,14145,14204
9,4,8409,7851,13874,13933
9,4,8414,7854,67673,67732
9,6,1365,1262,34835,34894
9,6,1367,1263,46636,46695
9,6,1369,1265,33709,33768
9,6,1371,1267,62769,62828
9,6,1373,1268,31690,31749
9,6,1374,1269,23340,23399
9,6,1378,1273,42079,42138
9,6,1379,1274,40810,40869
9,6,1380,1275,60924,60983
9,6,1381,1276,60640,60699
9,6,1385,1278,60635,60694
9,6,1390,1279,42829,42888
9,6,1391,1280,60643,60702
9,6,1396,1284,71722,71781
9,6,1397,1285,69240,69299
9,6,1399,1287,40985,41044
9,6,1401,1289,1134,1193
9,6,1402,1290,17445,17504
9,6,1403,1291,55850,55909
9,6,1405,1293,17596,17655
9,6,1407,1295,32640,32699
9,6,1408,1296,42197,42256
9,6,1412,1300,30142,30201
9,6,1414,1302,37698,37757
9,6,1415,1303,4417,4476
9,6,1417,1305,64539,64598
9,6,1424,1311,26133,26192
9,6,1425,1312,17442,17501
9,6,1426,1313,7618,7677
9,6,1429,1316,51628,51687
9,6,1433,1319,13245,13304
9,6,1434,1320,25289,25348
9,6,1435,1321,62781,62840
9,6,1436,1322,58581,58640
9,6,1437,1323,13015,13074
9,6,1439,1325,32495,32554
9,6,1440,1326,64538,64597
9,6,1445,1331,2611,2670
9,6,1446,1332,47936,47995
9,6,1449,1335,9306,9365
9,6,1450,1336,19800,19859
9,6,1451,1337,22030,22089
9,6,1452,1338,72408,72467
9,6,1454,1340,9607,9666
9,6,1455,1341,38710,38769
9,6,1456,1342,51471,51530
9,6,1457,1343,37676,37735
9,6,1459,1345,13998,14057
9,6,1460,1346,46625,46684
9,6,1466,1352,64536,64595
9,6,1467,1353,22010,22069
9,6,1478,1363,21445,21504
9,6,1479,1364,7677,7736
9,6,1480,1365,22092,22151
9,6,1481,1366,38706,38765
9,6,1483,1368,26219,26278
9,6,1484,1369,43593,43652
9,6,1485,1370,46589,46648
9,6,1489,1374,40863,40922
9,6,1490,1375,66073,66132
9,6,1491,1376,55935,55994
9,6,1492,1377,31629,31688
9,6,1493,1378,53155,53214
9,6,1494,1379,540,599
9,6,1496,1381,32749,32808
9,6,1498,1382,28521,28580
9,6,1502,1386,46530,46589
9,6,1503,1387,10028,10087
9,6,1505,1389,50594,50653
9,6,1507,1391,2016,2075
9,6,1512,1396,38705,38764
9,6,1513,1397,34934,34993
9,6,1515,1399,62196,62255
9,6,1516,1400,38864,38923
9,6,1517,1401,52618,52677
