session,scan_idx,readout_id,r2
4,7,731,0.593578633177557
4,7,732,0.8109357455428674
4,7,733,0.7618125867525068
4,7,734,0.7512749646896211
4,7,736,0.6450768532538906
4,7,738,0.7653041859861796
4,7,740,0.680036909942565
4,7,741,0.5927076772247117
4,7,742,0.9270495978745036
4,7,743,0.8599603820702426
4,7,752,0.6141088001366622
4,7,753,0.6409551447586902
4,7,754,0.83018260735424
4,7,755,0.6796526077832014
4,7,756,0.8394670860580886
4,7,757,0.4499562836044171
4,7,758,0.8503636136036086
4,7,759,0.5731045587779031
4,7,760,0.8351882817117253
4,7,761,0.8019347211390337
4,7,762,0.733835110522582
4,7,763,0.30505373401599
4,7,764,0.7169107967700911
4,7,765,0.7642500646306629
4,7,766,0.7165025341376948
4,7,767,0.8578128535462717
4,7,769,0.4486395893768088
4,7,770,0.8528395779806689
4,7,771,0.6769214177086447
4,7,773,0.8573499564135241
4,7,774,0.5465843613502537
4,7,775,0.4458322065646245
4,7,776,0.7554984282638191
4,7,778,0.7734721269018265
4,7,779,0.7978514852960943
4,7,782,0.7246295575553068
4,7,783,0.5201591647923356
4,7,785,0.9123213245295708
4,7,787,0.6868836827654043
4,7,788,0.8241819429194108
4,7,791,0.5613330030573276
4,7,792,0.8056068339112222
4,7,793,0.8361971247057904
4,7,795,0.7872263903415628
4,7,796,0.7043270622883104
4,7,799,0.7835137882419478
4,7,800,0.6342569673002797
4,7,802,0.53832295253663
4,7,803,0.7946211250524242
4,7,805,0.9143808771219906
4,7,806,0.9259304568039624
4,7,807,0.9018620879742348
4,7,810,0.7015853910682335
4,7,812,0.6495044673151176
4,7,813,0.8548774977908122
4,7,814,0.7374012146917962
4,7,816,0.5736460280060462
4,7,818,0.5177585122306695
4,7,821,0.8154795332670634
4,7,822,0.8841961849893131
4,7,823,0.8258156395795967
4,7,824,0.3045724722044705
4,7,825,0.7924598444920689
4,7,826,0.6554471816148485
4,7,828,0.4733197247095898
4,7,830,0.7963219594569914
4,7,832,0.6203835254821108
4,7,833,0.8555727887228699
4,7,835,0.610660776481176
4,7,837,0.700497389975078
4,7,838,0.5260187210458545
4,7,839,0.4650817713325893
4,7,840,0.6926429209211244
4,7,843,0.2710176405925975
4,7,844,0.3281648452737685
4,7,847,0.662406249820926
4,7,848,0.832256391022046
4,7,849,0.606418116573127
